run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,4,8,21798567.83006962,20390479.467201658,21705135.427807096,21814428.37957563,15860.549506008625,21815748.85203308,17181.02196345851,93432.40226252377,0.4286171595807327
1,0.0,1.0,4,8,21154835.4692565,20390479.467201658,21049949.329717975,21178999.190105684,24163.720849182457,21178999.19010568,24163.72084917873,104886.13953852654,0.4958021994118247
2,0.0,1.0,4,8,21209571.860194024,20390479.467201658,21105109.314290434,21248258.45133597,38686.591141946614,21248258.45133597,38686.591141946614,104462.54590358958,0.49252548138250796
3,0.0,1.0,4,8,20055437.26920177,20390479.467201658,19969751.311989762,20071707.140323553,16269.87112178281,20071707.140323553,16269.87112178281,85685.95721200854,0.42724551981518044
4,0.0,1.0,4,8,22044215.249740753,20390479.467201658,21949778.616648447,22061954.627767727,17739.378026973456,22061954.627767727,17739.378026973456,94436.63309230655,0.42839643880458456
5,0.0,1.0,4,8,21799348.232368708,20390479.467201658,21717823.085028972,21808753.46835629,9405.235987581313,21808753.46835629,9405.235987581313,81525.14733973518,0.3739797468746463
6,0.0,1.0,4,8,21292322.95403468,20390479.467201658,21202123.516165297,21300349.0056616,8026.0516269207,21300349.0056616,8026.0516269207,90199.43786938116,0.4236242239238124
7,0.0,1.0,4,8,21559328.831478704,20390479.467201658,21463276.06411056,21595920.542596318,36591.71111761406,21595920.542596318,36591.71111761406,96052.76736814529,0.44552763269651957
8,0.0,1.0,4,8,21262032.187322915,20390479.467201658,21216151.95331962,21268550.16517259,6517.977849677205,21268550.1651726,6517.977849684656,45880.23400329426,0.21578480174933365
9,0.0,1.0,4,8,21580136.090109233,20390479.467201658,21506930.439244773,21592206.9776853,12070.887576065958,21592206.9776853,12070.887576065958,73205.65086445957,0.33922701209475564
