run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.2,8,8,20848129.239430204,20390479.467201658,20761841.590564463,20878331.02239305,30201.7829628475,20878997.394178156,30868.154747951776,86287.64886574075,0.41388677072542485
1,0.0,0.2,8,8,21348652.981308933,20390479.467201658,21263402.736077137,21370123.904235825,21470.922926891595,21367751.86117449,19098.879865556955,85250.24523179606,0.3993237667333575
2,0.0,0.2,8,8,20979158.746052742,20390479.467201658,20861720.51497642,20989779.40551509,10620.659462347627,20989922.987282455,10764.241229712963,117438.2310763225,0.5597852254129049
3,0.0,0.2,8,8,21467547.781660702,20390479.467201658,21369451.193411842,21496036.619504146,28488.8378434442,21495629.508918174,28081.72725747153,98096.58824886009,0.4569529284227891
4,0.0,0.2,8,8,21632377.8867565,20390479.467201658,21562911.28623507,21648694.563070092,16316.676313593984,21648704.13491424,16326.248157743365,69466.60052142665,0.32112327588339057
5,0.0,0.2,8,8,21758768.061677124,20390479.467201658,21680241.07694659,21767464.43541676,8696.373739637434,21767642.70389664,8874.64221951738,78526.98473053426,0.3608981193601709
6,0.0,0.2,8,8,21719835.640700225,20390479.467201658,21645671.645132683,21736250.93301191,16415.292311687022,21735370.50177963,15534.861079405993,74163.99556754157,0.3414574437596923
7,0.0,0.2,8,8,21349571.4274614,20390479.467201658,21264996.8701633,21367821.839705136,18250.412243735045,21367788.09345702,18216.66599562019,84574.55729810148,0.3961417098486362
8,0.0,0.2,8,8,21655693.6679918,20390479.467201658,21590188.13647345,21686571.846668486,30878.17867668718,21683203.825730197,27510.15773839876,65505.53151834756,0.3024864154555715
9,0.0,0.2,8,8,21032997.359421592,20390479.467201658,20964695.048560385,21035878.22078234,2880.861360747367,21037410.122815847,4412.763394255191,68302.31086120754,0.3247388362867453
