run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.1,4,2,21823651.46361469,20424633.937798895,21735831.31591136,21896441.698299754,72790.23468506336,21840397.338325076,16745.874710384756,87820.14770333096,0.4024081297749298
1,45.0,0.1,4,2,21157917.975090858,20424633.937798895,21048784.89836619,21206310.94825663,48392.973165772855,21166691.76865266,8773.793561801314,109133.0767246671,0.5158025324285173
2,45.0,0.1,4,2,21272449.85195055,20424633.937798895,21166476.16794672,21332124.689421974,59674.83747142553,21287030.301580407,14580.449629858136,105973.68400382996,0.4981733873689816
3,45.0,0.1,4,2,20059860.230646864,20424633.937798895,19962320.682308678,20098591.65268816,38731.42204129696,20067956.0393754,8095.808728534728,97539.548338186,0.48624241254267536
4,45.0,0.1,4,2,22060850.199212607,20424633.937798895,21953019.537857078,22105143.67042153,44293.471208922565,22079520.156152047,18669.95693944022,107830.66135552898,0.4887874237928403
5,45.0,0.1,4,2,21835666.5231807,20424633.937798895,21750480.72701808,21872499.607937317,36833.0847566165,21848532.831579447,12866.308398745954,85185.79616262019,0.390122261998218
6,45.0,0.1,4,2,21394407.58343993,20424633.937798895,21271962.956994418,21421311.876073252,26904.292633321136,21401034.61293103,6627.02949110046,122444.62644551322,0.5723207149717476
7,45.0,0.1,4,2,21642460.25958595,20424633.937798895,21551546.67671213,21728095.9186149,85635.65902895108,21680285.538583323,37825.278997372836,90913.58287382126,0.42007046233828016
8,45.0,0.1,4,2,21285172.850573823,20424633.937798895,21270055.613744892,21341152.09631821,55979.24574438855,21323161.841055878,37988.99048205465,15117.236828930676,0.07102238227077932
9,45.0,0.1,4,2,21521588.700619902,20424633.937798895,21443028.007705495,21620939.741889045,99351.04126914218,21536436.039945416,14847.33932551369,78560.6929144077,0.36503203368134646
