run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,70.0,0.05,8,4,21089815.03632611,20565692.625499967,21010440.815715034,21419531.08935955,329716.0530334413,21113624.12936346,23809.09303734824,79374.2206110768,0.37636281055267123
1,70.0,0.05,8,4,21584670.642739177,20565692.625499967,21497510.528347813,21994070.19718693,409399.5544477515,21597700.02336816,13029.380628984421,87160.11439136416,0.40380562591852087
2,70.0,0.05,8,4,21212965.157358978,20565692.625499967,21102267.720822122,21615883.441262335,402918.28390335664,21238077.875272553,25112.71791357547,110697.436536856,0.5218385818092668
3,70.0,0.05,8,4,21729763.023054324,20565692.625499967,21626856.634099096,22085597.662811685,355834.63975736126,21740710.91588927,10947.892834946513,102906.38895522803,0.4735734524396279
4,70.0,0.05,8,4,21800403.04271652,20565692.625499967,21734204.5415764,22051577.174561318,251174.13184479624,21814875.958740387,14472.916023865342,66198.50114012137,0.30365723519152177
5,70.0,0.05,8,4,21970804.885748006,20565692.625499967,21886785.264766857,22300847.66382124,330042.7780732326,21977929.781460516,7124.895712509751,84019.62098114938,0.3824148519731797
6,70.0,0.05,8,4,21969722.819488946,20565692.625499967,21891510.56966652,22270596.725713648,300873.90622470155,21979114.902076226,9392.08258727938,78212.24982242659,0.3560001665248408
7,70.0,0.05,8,4,21569624.567557987,20565692.625499967,21476530.869900655,21891659.525426503,322034.95786851645,21577815.23118549,8190.663627501577,93093.69765733182,0.4315962819183712
8,70.0,0.05,8,4,21840254.415131304,20565692.625499967,21774961.14331527,22150799.22766828,310544.81253697723,21854432.103806037,14177.688674733043,65293.27181603387,0.2989583847100131
9,70.0,0.05,8,4,21271867.51395457,20565692.625499967,21202168.364956263,21620929.741285942,349062.22733137384,21279144.336642418,7276.822687849402,69699.1489983052,0.32765881487641757
