run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.05,8,4,20869154.46328462,20390479.467201658,20781803.642279092,20895552.215642557,26397.752357937396,20895411.387552034,26256.924267414957,87350.82100552693,0.4185642554862699
1,30.0,0.05,8,4,21353436.00007386,20390479.467201658,21264360.752524827,21380013.04867257,26577.048598710448,21375107.33793296,21671.33785909787,89075.24754903466,0.4171471399203695
2,30.0,0.05,8,4,20962644.14736295,20390479.467201658,20849645.17347239,20982916.4340443,20272.28668135032,20982141.877555806,19497.730192855,112998.97389056161,0.5390492396674902
3,30.0,0.05,8,4,21500811.840196066,20390479.467201658,21394755.3245294,21526344.085578457,25532.245382390916,21524713.880470306,23902.040274240077,106056.51566666737,0.4932674935947919
4,30.0,0.05,8,4,21583493.342012282,20390479.467201658,21523735.1337308,21614783.400749233,31290.05873695016,21611503.241847098,28009.899834815413,59758.2082814835,0.2768699548981912
5,30.0,0.05,8,4,21749971.265960667,20390479.467201658,21669155.663259238,21759693.812841665,9722.546880997717,21759013.642166484,9042.376205816865,80815.60270142928,0.3715664803102891
6,30.0,0.05,8,4,21747128.346859094,20390479.467201658,21675411.826528378,21765338.819847554,18210.472988460213,21761890.002967224,14761.65610812977,71716.52033071592,0.32977466811646344
7,30.0,0.05,8,4,21327501.339307915,20390479.467201658,21249606.991936047,21352501.139085058,24999.799777142704,21350925.152132023,23423.812824107707,77894.34737186879,0.36522959784466
8,30.0,0.05,8,4,21668252.32853554,20390479.467201658,21584473.12145705,21684232.54183969,15980.21330415085,21680635.62756821,12383.29903267324,83779.20707848668,0.38664496706158186
9,30.0,0.05,8,4,21059221.739405457,20390479.467201658,20990253.34101102,21073199.056939885,13977.31753442809,21071189.598066088,11967.858660630882,68968.39839443564,0.32749737501165016
