run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.2,2,4,21809733.379100446,20424633.937798895,21802745.145525865,21848732.44267413,38999.06357368454,21826313.27394595,16579.894845504314,6988.233574580401,0.032041811117585674
1,45.0,0.2,2,4,21167807.67995146,20424633.937798895,21090401.350399792,21224247.322885387,56439.64293392748,21192087.534570243,24279.85461878404,77406.32955166698,0.3656794823631187
2,45.0,0.2,2,4,20461871.407866683,20424633.937798895,20374290.32568068,20496804.69814072,34933.29027403891,20484458.833141685,22587.425275001675,87581.08218600228,0.4280208805941926
3,45.0,0.2,2,4,22167741.176080715,20424633.937798895,22121212.141038124,22201041.826929726,33300.650849010795,22171318.569508646,3577.3934279307723,46529.03504259139,0.20989524675972324
4,45.0,0.2,2,4,21283587.22975981,20424633.937798895,21239927.918959174,21325140.928192172,41553.69843236357,21311124.182935104,27536.953175295144,43659.310800634325,0.2051313546411369
5,45.0,0.2,2,4,21141130.122893475,20424633.937798895,21027177.05852507,21154079.66547196,12949.542578484863,21139814.315700762,-1315.8071927130222,113953.06436840445,0.5390112245939305
6,45.0,0.2,2,4,21680524.16629994,20424633.937798895,21579515.35845055,21745030.504531838,64506.338231898844,21695326.65650659,14802.49020665139,101008.80784938857,0.46589652111085017
7,45.0,0.2,2,4,22049580.66227824,20424633.937798895,21955830.2337706,22088160.83822699,38580.17594875023,22066940.088506386,17359.426228147,93750.42850763723,0.42518009727061457
8,45.0,0.2,2,4,20336639.783787332,20424633.937798895,20303091.496311076,20400068.92673618,63429.142948847264,20358162.44568392,21522.661896586418,33548.28747625649,0.16496475245139405
9,45.0,0.2,2,4,22513517.89602558,20424633.937798895,22429178.81447671,22535659.572512887,22141.676487307996,22518841.25653519,5323.360509611666,84339.08154886961,0.3746152953011328
