run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,0.2,8,2,20883898.021994263,20390479.467201658,20794150.430914957,20905811.85319561,21913.831201348454,20904296.950986028,20398.928991764784,89747.59107930586,0.4297453999477805
1,0.0,0.2,8,2,21339415.687253375,20390479.467201658,21259881.008818746,21359869.897698786,20454.210445411503,21357605.553735223,18189.86648184806,79534.678434629,0.37271254096304646
2,0.0,0.2,8,2,20955259.13613812,20390479.467201658,20836738.94336467,20969722.440351684,14463.304213564843,20970293.412194103,15034.276055984199,118520.19277345017,0.565586862961087
3,0.0,0.2,8,2,21399568.259882294,20390479.467201658,21303329.371727332,21419028.48047155,19460.220589257777,21419120.372466177,19552.112583883107,96238.88815496117,0.4497235036997448
4,0.0,0.2,8,2,21574212.13945336,20390479.467201658,21512297.484980203,21598301.98876108,24089.849307719618,21597372.474393863,23160.334940504283,61914.65447315574,0.28698454466353696
5,0.0,0.2,8,2,21750795.840416063,20390479.467201658,21673673.78499359,21772294.785013884,21498.944597821683,21769819.523571186,19023.683155123144,77122.0554224737,0.35457118897309486
6,0.0,0.2,8,2,21684801.71051444,20390479.467201658,21608609.6104747,21694309.67535354,9507.964839097112,21693451.11675501,8649.406240567565,76192.10003974289,0.35136175583657364
7,0.0,0.2,8,2,21364048.18874661,20390479.467201658,21275031.660605557,21373698.87546119,9650.686714582145,21373786.146217022,9737.957470413297,89016.52814105153,0.4166650784280691
8,0.0,0.2,8,2,21706471.282450568,20390479.467201658,21633247.24999749,21723407.857338697,16936.574888128787,21721706.06226279,15234.779812220484,73224.03245307878,0.3373373382539591
9,0.0,0.2,8,2,20979264.42771841,20390479.467201658,20918263.855305396,21002824.663976967,23560.23625855893,20998483.550989944,19219.123271536082,61000.572413012385,0.29076602100699334
