run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,4,2,21768658.502430905,20390479.467201658,21698883.234044425,21785096.96937584,16438.466944936663,21785220.169585314,16561.66715440899,69775.26838647947,0.3205308603591152
1,0.0,1.0,4,2,21098459.37600986,20390479.467201658,20994140.42456271,21123661.33462022,25201.95861035958,21123661.33462022,25201.95861035958,104318.95144714788,0.494438715111893
2,0.0,1.0,4,2,21235414.7416024,20390479.467201658,21106211.591633257,21235783.607617307,368.8660149089992,21235783.607617307,368.8660149089992,129203.14996914193,0.6084324301706218
3,0.0,1.0,4,2,20027422.453611866,20390479.467201658,19914789.41497579,20032763.702921957,5341.249310091138,20032763.702921957,5341.249310091138,112633.0386360772,0.5623940818992624
4,0.0,1.0,4,2,21994417.153499864,20390479.467201658,21888591.59331169,22012404.720481977,17987.566982112825,22012404.720481977,17987.566982112825,105825.56018817425,0.48114737230640703
5,0.0,1.0,4,2,21750793.271903627,20390479.467201658,21667181.815994274,21774030.28472907,23237.01282544434,21774030.28472907,23237.01282544434,83611.45590935275,0.38440646676255724
6,0.0,1.0,4,2,21328890.867724426,20390479.467201658,21230973.122187804,21344762.20500973,15871.33728530258,21344762.20500973,15871.33728530258,97917.74553662166,0.4590850323342129
7,0.0,1.0,4,2,21608447.3732076,20390479.467201658,21493542.63259892,21633286.432775013,24839.059567414224,21633286.432775013,24839.059567414224,114904.74060867727,0.5317584305068958
8,0.0,1.0,4,2,21275227.743854348,20390479.467201658,21228334.447182912,21275366.629749976,138.8858956284821,21275366.629749976,138.8858956284821,46893.29667143524,0.22041266601708193
9,0.0,1.0,4,2,21473189.037520364,20390479.467201658,21405698.15501504,21488527.512987975,15338.475467611104,21488527.512987975,15338.475467611104,67490.88250532374,0.31430302405197524
