run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,30.0,0.05,4,4,21801805.464769542,20390479.467201658,21703911.16694474,21816293.44454997,14487.979780428112,21814302.470607802,12497.005838260055,97894.29782480374,0.4490192244995272
1,30.0,0.05,4,4,21103409.953687284,20390479.467201658,21019861.29866011,21121576.041438445,18166.087751161307,21120675.120200038,17265.166512753814,83548.65502717346,0.39590120843278914
2,30.0,0.05,4,4,21194749.018799443,20390479.467201658,21097325.886914674,21217288.973730076,22539.954930633307,21218495.58113229,23746.562332846224,97423.1318847686,0.4596569263375361
3,30.0,0.05,4,4,20081378.949946556,20390479.467201658,19962369.393477842,20095182.41676117,13803.466814614832,20095274.49230357,13895.54235701263,119009.55646871403,0.5926363760444386
4,30.0,0.05,4,4,22008036.18947209,20390479.467201658,21897697.11870809,22030039.75539713,22003.56592503935,22029783.823439166,21747.633967075497,110339.07076400146,0.5013580939892492
5,30.0,0.05,4,4,21882115.727447234,20390479.467201658,21799622.983748134,21893640.559993573,11524.832546338439,21897911.57311058,15795.84566334635,82492.74369909987,0.37698705521252385
6,30.0,0.05,4,4,21234463.647192884,20390479.467201658,21140655.37573719,21251619.13203129,17155.484838407487,21250447.973886393,15984.326693508774,93808.27145569399,0.44177367987392085
7,30.0,0.05,4,4,21589996.63502491,20390479.467201658,21455085.4540045,21600940.410466954,10943.775442045182,21598431.684278317,8435.049253407866,134911.18102040887,0.6248781938277186
8,30.0,0.05,4,4,21282419.438489772,20390479.467201658,21252446.15375438,21310629.632520072,28210.194030299783,21307266.200921103,24846.76243133098,29973.28473539278,0.14083588955673604
9,30.0,0.05,4,4,21601358.740099147,20390479.467201658,21519305.519329157,21609529.26983065,8170.529731504619,21606432.586380538,5073.846281390637,82053.22076999024,0.37985212762414233
