run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,45.0,0.1,8,2,20951296.001235217,20424633.937798895,20848127.444139045,20997293.662606962,45997.66137174517,20967852.24886819,16556.247632972896,103168.55709617212,0.4924208845605048
1,45.0,0.1,8,2,21400222.9366981,20424633.937798895,21326139.058696035,21471958.47792504,71735.54122693837,21416541.316491786,16318.37979368493,74083.87800206617,0.34618273940980154
2,45.0,0.1,8,2,21039792.47475796,20424633.937798895,20915694.74691268,21083180.09561755,43387.62085959315,21047456.056113686,7663.581355728209,124097.72784527764,0.5898239157737
3,45.0,0.1,8,2,21462807.69267239,20424633.937798895,21366767.269673496,21519254.992276188,56447.299603797495,21489786.95096975,26979.25829735771,96040.422998894,0.4474737153409949
4,45.0,0.1,8,2,21619652.037672684,20424633.937798895,21553261.638880424,21671860.324295953,52208.28662326932,21646575.06023517,26923.02256248519,66390.3987922594,0.30708356765674477
5,45.0,0.1,8,2,21819632.63533228,20424633.937798895,21739914.307378605,21863519.7476019,43887.11226962134,21834382.370616984,14749.735284704715,79718.3279536739,0.3653513754607717
6,45.0,0.1,8,2,21737751.421610184,20424633.937798895,21660685.211904544,21772994.13247778,35242.71086759493,21748753.067688607,11001.646078422666,77066.20970563963,0.3545270539299004
7,45.0,0.1,8,2,21430361.433719173,20424633.937798895,21344522.627568424,21476471.062201243,46109.62848206982,21441085.443447568,10724.009728394449,85838.80615074933,0.40054763619473066
8,45.0,0.1,8,2,21747381.643167898,20424633.937798895,21671317.59890235,21787586.242978312,40204.599810414016,21760022.5100305,12640.866862602532,76064.04426554963,0.3497618495578557
9,45.0,0.1,8,2,21044351.418407656,20424633.937798895,20967331.92499667,21076712.500688292,32361.082280635834,21052074.17945998,7722.761052325368,77019.49341098592,0.3659865389988516
