run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,EV_PI_cond,EVPI_cond,VSS,VSS_pct
0,0.0,1.0,8,8,20847918.017708253,20390479.467201658,20759879.32481999,20878331.02239305,30413.00468479842,20878636.41320138,30718.395493127406,88038.69288826361,0.4222900954113663
1,0.0,1.0,8,8,21345508.37554937,20390479.467201658,21277196.437494945,21370123.904235825,24615.528686456382,21369708.920339853,24200.54479048401,68311.93805442378,0.3200295671227631
2,0.0,1.0,8,8,20980358.92913427,20390479.467201658,20861782.143813707,20989779.40551509,9420.476380821317,20989779.40551509,9420.476380821317,118576.78532056138,0.565179965324141
3,0.0,1.0,8,8,21482667.929756604,20390479.467201658,21372937.949159373,21496036.619504146,13368.689747542143,21496036.619504146,13368.689747542143,109729.98059723154,0.5107837674353269
4,0.0,1.0,8,8,21624661.112845123,20390479.467201658,21563656.78425279,21648694.563070092,24033.450224969536,21648694.563070092,24033.450224969536,61004.32859233394,0.2821053623637929
5,0.0,1.0,8,8,21760235.014715258,20390479.467201658,21678116.25426275,21767464.43541676,7229.420701503754,21767464.43541676,7229.420701503754,82118.76045250893,0.3773799336127413
6,0.0,1.0,8,8,21723728.17369356,20390479.467201658,21649647.538849894,21736250.93301191,12522.759318351746,21736250.93301191,12522.759318351746,74080.6348436661,0.3410125290251715
7,0.0,1.0,8,8,21350988.45115406,20390479.467201658,21255074.21683921,21367821.839705136,16833.38855107501,21367821.839705136,16833.38855107501,95914.23431485146,0.4492262010926577
8,0.0,1.0,8,8,21662076.46467897,20390479.467201658,21607846.582848795,21686571.846668486,24495.381989516318,21686633.26531685,24556.800637882203,54229.881830174476,0.2503447992098026
9,0.0,1.0,8,8,21019972.96098328,20390479.467201658,20964945.800031,21035878.22078234,15905.25979905948,21035878.22078234,15905.25979905948,55027.16095228121,0.2617851176803185
