time_mean,time_std,objective_mean,objective_std
4.527019143104553,0.030409749718863142,21322992.75747747,541635.9091134433
6.7556785345077515,0.4287255416454113,21631196.168701936,445976.7404093607
11.992942094802856,3.421826506949581,21692452.690773927,505672.0284267474
16.33364510536194,4.55953499357576,21746454.884908453,480462.3978840295
23.14415091276169,7.1266967019081875,21716422.29196779,486160.62677319284
