time_mean,time_std,objective_mean,objective_std
4.677438712120056,0.15267577090059273,21077644.85794027,291001.97550909774
7.268130970001221,3.434473171502993,21371324.021124467,306048.5597614816
12.828086280822754,3.36209198476164,21458463.445975788,321484.750088975
20.515634870529176,9.541719121081602,21485277.056123354,280542.75428391073
24.892270302772523,11.08693834439324,21522736.478375047,318063.7670613157
