run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.0,4,8,21974342.138208367,20565692.625499967,21909429.05227064,22008959.177941732,34617.03973336518,64913.08593772724,0.2954040013095919,2.079657040286555,20276135.231554538,75.12900541027342,2.0790036623701518,20190589.501178864
1,70.0,0.0,4,8,21346943.302096277,20565692.625499967,21258683.009310633,21364301.99527199,17358.693175710738,88260.29278564453,0.41345635080680304,2.108637993854109,18923692.873508055,75.60118418295589,2.1926761988278924,18962662.03687158
2,70.0,0.0,4,8,21422040.13126504,20565692.625499967,21315409.913992904,21451251.263233688,29211.13196864724,106630.21727213636,0.49775939461765684,2.119007431315424,18980117.450909942,75.73972602739725,2.185629524401909,18916814.067053374
3,70.0,0.0,4,8,20209285.612100884,20565692.625499967,20116880.502143074,20237988.375464134,28702.7633632496,92405.10995781049,0.4572408531971081,1.9708639896827675,19018781.22748949,75.73972602739725,2.0299360959646737,18970687.014263093
4,70.0,0.0,4,8,22265569.346449718,20565692.625499967,22163672.849395186,22282807.54960943,17238.203159712255,101896.49705453217,0.45764155171167786,2.2307020096525094,20199819.692981165,75.73972602739725,2.230090720964739,20018730.91636923
5,70.0,0.0,4,8,22017470.915100403,20565692.625499967,21938475.475234065,22036569.276658576,19098.36155817285,78995.43986633793,0.3587852581749519,2.2447590265997177,20930353.86285577,75.73972602739725,2.2468092338772236,20937685.640737895
6,70.0,0.0,4,8,21488832.32087495,20565692.625499967,21396920.718257472,21511973.802512035,23141.481637082994,91911.60261747986,0.4277179943751245,2.145788790930032,20904603.26937757,75.10999272674013,2.134221472290453,20768337.877244428
7,70.0,0.0,4,8,21731358.315736715,20565692.625499967,21628653.816575497,21760336.66638846,28978.350651744753,102704.49916121736,0.47260966235527085,2.1478128591278836,20155306.382620987,74.59056275258956,2.154858706716883,19854413.28966427
8,70.0,0.0,4,8,21453799.480512716,20565692.625499967,21408550.764495485,21463147.24626159,9347.765748873353,45248.716017231345,0.21091236570162053,2.208006527845356,19827768.503404062,75.73972602739725,2.2811337830675504,19836370.970406562
9,70.0,0.0,4,8,21770136.053209465,20565692.625499967,21692556.090238973,21776316.498819955,6180.445610489696,77579.9629704915,0.3563595688188373,2.260152612102205,20251645.45582786,78.73972602739725,2.251346245006638,20187419.52285522
