run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,0.1,8,8,20847610.990783688,20390479.467201658,20767097.528209955,20877492.40602784,29881.415244150907,80513.46257373318,0.38619994688756704,0.009879956706033345,19292475.254534338,74.25569212923487,0.004939978353094818,19257664.236090545
1,0.0,0.1,8,8,21350820.893084537,20390479.467201658,21261816.559294436,21367984.954331003,17164.06124646589,89004.33379010111,0.4168660972605945,1.002703667223096e-13,20223607.817385416,74.70590079686076,0.0,20147007.033484407
2,0.0,0.1,8,8,20980054.734412633,20390479.467201658,20861724.907104097,20989880.969985083,9826.235572449863,118329.82730853558,0.5640110514795013,1.470724093565863e-09,19427158.485939894,74.73972601411788,0.0,19290291.165592965
3,0.0,0.1,8,8,21483331.206753083,20390479.467201658,21366748.594172128,21495038.60871546,11707.401962377131,116582.61258095503,0.5426654342335344,0.0,19577168.123962454,74.72696352108622,0.0,19467106.741027273
4,0.0,0.1,8,8,21620507.979711723,20390479.467201658,21565119.451215398,21648371.356637433,27863.37692571059,55388.528496325016,0.2561851393514924,0.0,19934720.041673694,75.135315227023,0.0,19860342.362794194
5,0.0,0.1,8,8,21757978.099172097,20390479.467201658,21679862.638833784,21766821.679669894,8843.580497797579,78115.46033831313,0.35901985001669556,0.0,20232996.73856386,73.59575261438295,0.0,20131069.634481903
6,0.0,0.1,8,8,21721916.757148672,20390479.467201658,21651686.85173305,21733017.788439203,11101.031290531158,70229.90541562065,0.3233135740312053,0.004297266523449512,20739346.350069646,74.51190774131904,0.002148633261724755,20613215.792762883
7,0.0,0.1,8,8,21357587.6938828,20390479.467201658,21265429.678524926,21366590.583383746,9002.889500945807,92158.01535787433,0.4315001145202838,0.0,19944908.669246543,75.73972602199579,0.0,19935545.72389094
8,0.0,0.1,8,8,21674156.67940173,20390479.467201658,21590968.125037327,21683673.78495878,9517.105557050556,83188.55436440185,0.3838144920464702,5.318681618640436e-11,19777722.34404236,74.31189260457897,0.0,19671535.521448612
9,0.0,0.1,8,8,21029369.78377919,20390479.467201658,20964405.291608576,21036774.390127376,7404.606348186731,64964.49217061326,0.3089226773724956,0.0,19535697.505656168,73.53139278691586,0.0,19472000.284907296
