run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,1.0,4,8,21790882.503182713,20390479.467201658,21704613.740405466,21813292.17335549,22409.670172777027,86268.76277724653,0.3958938458075132,0.0,19920700.098477412,74.3529108414726,0.0,19850300.027841575
1,0.0,1.0,4,8,21143933.26151822,20390479.467201658,21082913.410008322,21179049.53055945,35116.26904122904,61019.8515098989,0.288592717141018,0.0,18765136.148161642,73.73972602739725,0.0,18771391.568246786
2,0.0,1.0,4,8,21227252.398757275,20390479.467201658,21106493.94038131,21245585.89249882,18333.493741545826,120758.45837596431,0.568884074620199,0.0,18811005.580308303,73.73972602739764,0.0,18728944.30322107
3,0.0,1.0,4,8,20036283.066339552,20390479.467201658,19947161.79260087,20071114.09881474,34831.032475188375,89121.27373868227,0.44479943432424224,0.0,18802334.32066346,74.73972602739725,0.0,18764289.024335615
4,0.0,1.0,4,8,22037517.433093525,20390479.467201658,21948606.04315297,22061954.627767667,24437.194674141705,88911.38994055614,0.4034546550467557,0.0,19993269.184927378,73.49619611449866,0.0,19816600.900173947
5,0.0,1.0,4,8,21771313.057517417,20390479.467201658,21715113.74826999,21808502.538348053,37189.480830635875,56199.30924742669,0.25813467979149574,0.0,20752817.434829384,72.50523930033441,0.0,20760063.545070954
6,0.0,1.0,4,8,21288433.289459202,20390479.467201658,21202134.64055969,21301017.507261116,12584.217801913619,86298.64889951423,0.4053781117948417,0.0,20656951.482507333,74.42979154592375,0.0,20520472.077191602
7,0.0,1.0,4,8,21555572.380317237,20390479.467201658,21462204.66501741,21596950.041765325,41377.66144808754,93367.71529982612,0.4331488566041594,0.0,20167190.343386825,73.99909835088445,0.0,19977362.719568405
8,0.0,1.0,4,8,21248986.065972615,20390479.467201658,21215397.401035003,21268687.588187188,19701.522214572877,33588.66493761167,0.15807184791466067,0.0,19635870.255900558,75.73972602739725,0.0,19664226.561625503
9,0.0,1.0,4,8,21584542.204864167,20390479.467201658,21504089.785707045,21592680.756862085,8138.551997918636,80452.41915712133,0.37273164468130826,0.0,20017830.06153773,76.6485492700073,0.0,19985789.110857893
