run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.1,8,4,21126744.14686685,20565692.625499967,21034653.391650982,21095692.560440727,-31051.586426123977,92090.75521586835,0.4358965800678078,2.6876934901122613,19657677.408660468,75.73972602739725,2.7365961708585353,19621457.846505664
1,70.0,0.1,8,4,21619359.47438243,20565692.625499967,21536234.750462975,21577835.649017796,-41523.825364634395,83124.72391945496,0.3844920753454906,2.7569178968886554,20446628.956900053,75.70590079686076,2.7733888016638035,20365741.760147683
2,70.0,0.1,8,4,21264779.26560764,20565692.625499967,21132653.86095483,21220829.376195997,-43949.88941164315,132125.4046528116,0.6213344752019277,2.928249129848936,19666000.359751526,75.73972602739725,2.942893716201091,19532298.871731702
3,70.0,0.1,8,4,21763546.460872937,20565692.625499967,21664884.897129435,21723804.20700468,-39742.253868255764,98661.5637435019,0.4533340368991708,2.6240542900837966,19951193.712488815,75.72696352108657,2.673489862065362,19838817.227788996
4,70.0,0.1,8,4,21826372.052914612,20565692.625499967,21777903.76016577,21795341.768361367,-31030.28455324471,48468.29274884239,0.22206298248439374,2.7687291003846326,20098780.93309386,75.73972602739725,2.8434533881547592,20029636.487622242
5,70.0,0.1,8,4,22004867.53983892,20565692.625499967,21920192.041569732,21959452.733269893,-45414.806569028646,84675.49826918915,0.3848034900273205,2.817155894067915,20631647.359859947,75.18179807615097,2.8503095509632557,20472560.11843207
6,70.0,0.1,8,4,22000794.245083764,20565692.625499967,21923588.4535325,21965090.902487494,-35703.342596270144,77205.79155126587,0.35092274711181415,2.7760121040463694,21079898.85886055,75.05202117067915,2.7924177705870967,20940883.39254499
7,70.0,0.1,8,4,21605349.356949817,20565692.625499967,21513520.00310192,21559389.314523026,-45960.04242679104,91829.35384789854,0.4250306363056318,2.8915748614431296,19977529.3142887,75.73972602739725,2.845806063292874,19987058.152601782
8,70.0,0.1,8,4,21874085.0144231,20565692.625499967,21807399.881794546,21841296.504088107,-32788.51033499092,66685.13262855262,0.3048590722061402,2.6836104089461417,19985870.593640547,75.31189260457931,2.7757142909004475,19879930.404724553
9,70.0,0.1,8,4,21304360.459535107,20565692.625499967,21234132.05894975,21261346.914979383,-43013.54455572367,70228.4005853571,0.32964331747365483,2.7145735275599945,19757975.547276035,75.73972602739725,2.7599490837751874,19671035.092755
