run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,1.0,2,4,21769055.85621888,20390479.467201658,21776745.28759127,21786062.251255956,17006.395037077367,-7689.431372392923,-0.03532276008284596,0.0,20890022.51360811,73.73972602739725,0.0,20950663.313682437
1,0.0,1.0,2,4,21095730.270755403,20390479.467201658,21030906.718708433,21116462.225983635,20731.955228231847,64823.55204696953,0.30728280659159335,0.0,20229065.39951812,73.37398748900668,0.0,20161126.505461752
2,0.0,1.0,2,4,20414663.21122919,20390479.467201658,20312766.601411406,20436420.17856783,21756.967338640243,101896.60981778428,0.4991344151185189,0.0,19734386.905559845,73.73972602739725,0.0,19642775.47059024
3,0.0,1.0,2,4,22133055.6441353,20390479.467201658,22088910.462683618,22136727.062232453,3671.418097153306,44145.181451682,0.19945362340142744,0.0,21716843.41531634,73.73972602739725,0.0,21621976.41324933
4,0.0,1.0,2,4,21218073.5431014,20390479.467201658,21169052.258334562,21257430.662810918,39357.11970951781,49021.284766837955,0.23103551162294927,0.0,20945444.71536248,73.73972602739815,0.0,20944232.94593388
5,0.0,1.0,2,4,21114291.84198569,20390479.467201658,20999276.50880115,21132399.700005297,18107.85801960528,115015.33318454027,0.5447274009722302,0.0,19250888.987464055,73.65858981478355,0.0,19149989.117490567
6,0.0,1.0,2,4,21602648.97425344,20390479.467201658,21486316.61274545,21613737.508223087,11088.533969648182,116332.36150798947,0.5385097061320452,0.0,21111587.857718833,73.73972602739725,0.0,21001972.27147662
7,0.0,1.0,2,4,22008200.087226536,20390479.467201658,21928762.554077882,22050008.291689187,41808.20446265116,79437.5331486538,0.3609451605938416,0.0,20923569.583870348,73.22669111196744,0.0,20918469.894815154
8,0.0,1.0,2,4,20300223.8402547,20390479.467201658,20244400.24159821,20318300.442666538,18076.602411836386,55823.598656490445,0.2749900646208345,0.0,19658099.292663883,73.08377176915806,0.0,19567661.73783285
9,0.0,1.0,2,4,22481760.183564782,20390479.467201658,22385854.366439402,22486486.63888135,4726.455316569656,95905.81712538004,0.4265938980858433,0.0,21909854.263553623,73.73972602739725,0.0,21809356.169889893
