run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,1.0,2,2,21907604.586039007,20424633.937798895,21901521.311599843,21910730.258821975,3125.6727829687297,6083.274439163506,0.02776786670250647,2.627449082619302,20973747.945730634,75.73972602739725,2.31151120213668,20951081.510223556
1,45.0,1.0,2,2,21215835.012399,20424633.937798895,21119254.622076,21235733.998868924,19898.98646992445,96580.39032299817,0.45522785347149647,6.252011185637396,20306309.727481604,79.24209071818267,5.402982885257545,20248457.588347837
2,45.0,1.0,2,2,20496937.665994257,20424633.937798895,20400640.60527501,20533282.844178446,36345.1781841889,96297.06071924791,0.4698119411223607,3.016938344364301,19895941.934042044,75.73972602739762,2.7118964002100148,19817478.35032993
3,45.0,1.0,2,2,22160889.41542028,20424633.937798895,22117737.006745998,22164715.183822155,3825.768401876092,43152.40867428109,0.19472327064749584,2.7303843299536257,21860870.314883284,75.73972602739725,2.7303843299536967,21772651.61641952
4,45.0,1.0,2,2,21228569.820235796,20424633.937798895,21131211.411278855,21239969.986096125,11400.165860328823,97358.40895694122,0.45861972700646025,3.924657534246574,20878860.21467408,75.73972602739725,3.793992678814134,20894258.613377802
5,45.0,1.0,2,2,21200134.8239246,20424633.937798895,21080552.92423199,21204637.422703225,4502.598778624088,119581.8996926099,0.5640619773684662,1.4533684987393012,19550284.240528513,75.64409448851714,2.0901665545991186,19438970.202774547
6,45.0,1.0,2,2,21607347.2844784,20424633.937798895,21490842.890148655,21625073.59254703,17726.308068629354,116504.39432974532,0.5391887897939052,7.78456199021473,21146141.874118045,80.18452154620493,6.355503903349481,21012679.009897124
7,45.0,1.0,2,2,22073786.90288467,20424633.937798895,21996030.786765408,22108382.115104638,34595.21221996844,77756.11611926183,0.3522554442577337,1.5031184807976805,20936179.87020728,75.67692371015147,1.9213952996983994,20883851.661458664
8,45.0,1.0,2,2,20382206.643753394,20424633.937798895,20360727.294875175,20411579.629500862,29372.985747467726,21479.348878219724,0.10538284324971543,4.920981683721438,19745552.3357788,75.08377176915806,5.080827550259951,19688028.563035786
9,45.0,1.0,2,2,22584738.010349385,20424633.937798895,22482510.03814841,22592072.85382043,7334.843471042812,102227.97220097482,0.4526418334103728,2.9840010224151503,22229654.88299031,75.79035080412615,2.635527887047839,22114284.980540052
