run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.05,2,2,21859309.44907633,20424633.937798895,21866667.75946259,21876631.81051348,17322.36143715307,-7358.310386262834,-0.03366213559218249,1.2191028091803395,20881397.849553645,75.73972602739725,1.057733764695123,20920412.48695613
1,45.0,0.05,2,2,21165371.17291676,20424633.937798895,21076124.61242812,21190788.00661616,25416.833699401468,89246.56048863754,0.4216631012965063,2.0843882697470786,20276371.270056345,75.73972602739725,2.045390892889019,20178390.94333254
2,45.0,0.05,2,2,20503340.434872933,20424633.937798895,20422133.393605374,20523296.60636724,19956.17149430886,81207.04126755893,0.39606737021953076,2.017398601082591,19892088.63708388,75.73972602739725,2.0509302534320404,19815979.90667936
3,45.0,0.05,2,2,22128275.35737707,20424633.937798895,22081355.34891315,22131823.789810862,3548.4324337914586,46920.00846391916,0.21203644525454207,1.465681737459052,21820360.276513387,75.73972602739725,1.4656817374590525,21727402.579075046
4,45.0,0.05,2,2,21176548.48460026,20424633.937798895,21089186.015644558,21196778.22092203,20229.736321769655,87362.46895570308,0.41254347477462483,2.0400571657928546,20861716.872352406,75.73972602739725,2.1448973819257118,20874989.986753806
5,45.0,0.05,2,2,21185732.739143275,20424633.937798895,21071067.277927287,21190464.135444745,4731.396301470697,114665.4612159878,0.5412390622870886,1.2802658981777888,19543537.05080537,75.63769735084016,1.2802658981775288,19432406.656604726
6,45.0,0.05,2,2,21564217.68958478,20424633.937798895,21445098.657470416,21569092.39287089,4874.703286111355,119119.0321143642,0.5523920868777774,2.1928448271402345,21160291.195192453,75.66398644320677,2.1928448271402337,21048862.24118169
7,45.0,0.05,2,2,22062788.916051403,20424633.937798895,21982976.929772895,22073612.7696371,10823.85358569771,79811.98627850786,0.36174930822296003,0.651195273751454,20877195.75132426,73.67446207311727,0.5324431509744104,20911722.303451642
8,45.0,0.05,2,2,20328328.616012517,20424633.937798895,20270722.559306275,20352456.167243917,24127.55123139918,57606.05670624226,0.28337822451800726,1.7335026596887348,19689657.563975025,75.73972602739725,1.6166879882579708,19680335.96468235
9,45.0,0.05,2,2,22558015.531439662,20424633.937798895,22473009.568929397,22568109.556591824,10094.025152161717,85005.96251026541,0.3768326269293968,2.3249033651690247,22215038.67630636,75.73972602739725,2.32490336516861,22125952.593801014
