run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,1.0,2,8,22265999.70770489,20565692.625499967,22230245.474855166,22284493.442482755,18493.73477786407,35754.23284972459,0.16057771184355246,7.191383555496678,21544202.32400737,77.01042089578667,6.73546505836197,21662903.63103559
1,70.0,1.0,2,8,21775112.11541312,20565692.625499967,21705957.150183737,21803282.26555676,28170.15014364198,69154.96522938088,0.3175871833074549,8.434210185581462,20844064.170900904,81.58076129497204,7.922549415677151,20763643.640148163
2,70.0,1.0,2,8,20898039.970951647,20565692.625499967,20820222.406799678,20918966.340391953,20926.369440305978,77817.5641519688,0.37236776396320187,8.330607077324743,20238413.071014725,80.26814295869652,8.285220647974624,20160537.157275602
3,70.0,1.0,2,8,22491742.93013392,20565692.625499967,22456003.219696883,22508656.48226919,16913.55213527009,35739.71043703705,0.15890147130018017,5.438811602052916,22258867.420016646,75.73972602739725,5.317777907759991,22165417.029717408
4,70.0,1.0,2,8,21671870.440026052,20565692.625499967,21594966.175707605,21705580.7035744,33710.2635483481,76904.26431844756,0.3548575307852159,8.007837302016753,21205466.859382473,79.63550728808863,8.328422918442529,21215347.97387457
5,70.0,1.0,2,8,21427933.95046308,20565692.625499967,21327650.293502893,21445581.446688686,17647.49622560665,100283.65696018562,0.46800432179798834,5.843664383764249,19711180.704778448,75.35514423985293,5.839460318551091,19584925.93490712
6,70.0,1.0,2,8,22266321.44935962,20565692.625499967,22162701.578449156,22287713.418414872,21391.969055250287,103619.87091046572,0.4653659166204385,8.204309701930217,21628516.38074369,80.61061137436302,8.458238659887705,21445162.497031063
7,70.0,1.0,2,8,22319620.831425894,20565692.625499967,22244424.588151548,22344261.518639445,24640.687213551253,75196.243274346,0.33690645482861487,5.554939168446274,21055624.30511877,75.73972602739725,5.606768138446084,21123294.26573149
8,70.0,1.0,2,8,20823616.6283914,20565692.625499967,20766159.209500927,20829118.215454746,5501.587063346058,57457.4188904725,0.27592430227578113,8.01133471714886,19870375.409745224,78.27417241771714,7.736598603907508,19824929.03798056
9,70.0,1.0,2,8,23013812.379296593,20565692.625499967,22939738.84722221,23016903.49568563,3091.1163890361786,74073.53207438439,0.3218655425427102,8.432967419010861,22429639.9087477,82.58076129497204,8.466536641076631,22362680.145703785
