run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,1.0,4,8,21798031.86076272,20390479.467201658,21705505.209767744,21814248.369809415,16216.509046696126,92526.65099497512,0.42447250093953015,0.010463439318377028,20075067.928358294,74.3529108414726,0.124446045896245,19849411.604938254
1,30.0,1.0,4,8,21142352.744988494,20390479.467201658,21049693.66261947,21179123.36386841,36770.61887991801,92659.08236902207,0.43826287209679465,0.010887924909099247,18650787.28076741,74.73972602739725,0.13109879006506261,18771391.568246786
2,30.0,1.0,4,8,21212307.707082216,20390479.467201658,21110804.61656325,21248726.28049502,36418.573412805796,101503.09051896632,0.4785103625716177,0.0698130805939444,18811028.0195189,74.73972602739762,0.1315997561733321,18728944.303220864
3,30.0,1.0,4,8,20043662.875853304,20390479.467201658,19974957.048491426,20074011.358278304,30348.48242500052,68705.82736187801,0.3427807970400871,0.042537428050117586,18801748.613970645,73.87571981881445,0.025553476680760134,18764289.024335615
4,30.0,1.0,4,8,22042109.67183762,20390479.467201658,21935650.98098114,22063201.833015155,21092.16117753461,106458.69085647911,0.48297868235587904,0.5032132688338862,19993261.480174888,76.49941091951085,0.5561805715377032,19816600.900173947
5,30.0,1.0,4,8,21772232.262406915,20390479.467201658,21691574.53717078,21808234.10300469,36001.84059777483,80657.72523613647,0.3704614403521882,0.004042090209252329,20752818.01685102,73.5140292072282,0.005470588308887044,20760063.545009
6,30.0,1.0,4,8,21292886.992181093,20390479.467201658,21201986.87073217,21301828.799706794,8941.80752570182,90900.1214489229,0.4269036955031138,0.0,20656951.415761724,73.42979154604387,0.0,20520472.077191602
7,30.0,1.0,4,8,21576010.0588726,20390479.467201658,21461267.65414375,21596850.0848609,20840.0259882994,114742.40472884849,0.5318054840341693,0.04751530230886619,20256088.956992168,74.00400810483234,0.09797741437934922,19946422.716881186
8,30.0,1.0,4,8,21237454.354063872,20390479.467201658,21216266.698767927,21268643.007481232,31188.653417360038,21187.655295945704,0.09976551305402269,0.008239482406120276,19656050.147349242,76.73972602739725,0.0033732181884568624,19664226.561625503
9,30.0,1.0,4,8,21590335.888303615,20390479.467201658,21505608.926994685,21593940.216362596,3604.3280589804053,84726.96130893007,0.3924300286353126,0.046801237639500434,20017598.444233686,76.2218599915264,0.05715727437905187,19985789.110857777
