run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.1,8,2,21125456.565871455,20565692.625499967,21035667.372274686,21110067.027996052,-15389.537875402719,89789.19359676912,0.4250284168618876,2.5692812983126414,19544947.480480123,75.73972602739725,2.578828765274231,19602857.779188305
1,70.0,0.1,8,2,21584969.01197344,20565692.625499967,21509571.366856202,21559976.450716536,-24992.561256904155,75397.64511723816,0.3493062467470497,2.519611038861525,20485573.811034754,75.73972602739755,2.6291055023121883,20399097.516236782
2,70.0,0.1,8,2,21235113.440905776,20565692.625499967,21106621.679939773,21207504.11138361,-27609.3295221664,128491.76096600294,0.605091003274255,2.7364225298819105,19695791.904725328,75.73972602739725,2.7387335469136005,19562738.378970113
3,70.0,0.1,8,2,21645871.908521034,20565692.625499967,21539834.749742396,21618616.708927613,-27255.19959342107,106037.15877863765,0.48987243030342176,2.41183977678837,19910656.397642445,75.72696352108619,2.427469860575977,19800771.005319852
4,70.0,0.1,8,2,21794263.225942258,20565692.625499967,21735100.647321146,21776260.383388385,-18002.842553872615,59162.57862111181,0.271459411166004,2.5008201636384175,19974157.80132934,75.73972602739747,2.6464059486394236,19876027.797724955
5,70.0,0.1,8,2,22003824.408021357,20565692.625499967,21919492.497024614,21974106.850407775,-29717.55761358142,84331.91099674255,0.3832602434602227,2.629340262250796,20746042.485243745,75.22996842985337,2.6319434276548614,20597729.966308985
6,70.0,0.1,8,2,21908452.29797448,20565692.625499967,21833755.756629027,21891047.31430115,-17404.98367332667,74696.54134545103,0.3409485085003335,2.6104380912260314,21044724.173936155,75.51190774131912,2.559686560515811,20947486.50188147
7,70.0,0.1,8,2,21608299.6644757,20565692.625499967,21517565.51151236,21581980.99576314,-26318.668712560087,90734.15296334028,0.41990417743284214,2.6708948864421025,19972809.37683766,75.73972602739768,2.629776565691194,19949187.472640853
8,70.0,0.1,8,2,21897849.333034262,20565692.625499967,21833776.48221168,21884914.806645952,-12934.526388309896,64072.85082258284,0.29259882944725984,2.414128433177369,19985859.92151905,75.31189260457896,2.506487105827489,19879930.404724903
9,70.0,0.1,8,2,21219891.94741321,20565692.625499967,21149067.541120306,21191587.900869243,-28304.04654396698,70824.40629290417,0.33376421740704454,2.553411632678189,19860676.3104085,75.73972602739768,2.556900955230157,19752615.990542237
