run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.2,8,4,20942258.694297373,20424633.937798895,20851318.361472752,20949449.482487414,7190.788190040737,90940.33282462135,0.43424319292447966,2.7923500827935155,19492806.562075723,75.35443864291652,2.8351319383083253,19496888.935043324
1,45.0,0.2,8,4,21443109.09870423,20424633.937798895,21350081.07521097,21426766.336820755,-16342.761883474886,93028.02349326015,0.4338364509784715,3.128568333454342,20294747.24800509,75.70590079686076,2.889403726534206,20214017.553550817
2,45.0,0.2,8,4,21055918.04611947,20424633.937798895,20939566.303594157,21057539.019096177,1620.972976706922,116351.74252531305,0.5525845145790557,3.362988200324625,19498866.964407265,76.73972602739762,3.39944869717232,19428252.919292595
3,45.0,0.2,8,4,21581306.195008274,20424633.937798895,21492804.62303304,21583300.14895814,1993.9539498649538,88501.5719752349,0.41008440905076077,2.9287592344150792,19784584.123447508,75.72696352108655,2.8863937368057915,19672207.638747647
4,45.0,0.2,8,4,21666198.963034414,20424633.937798895,21601843.00484458,21654562.843380224,-11636.119654189795,64355.95818983391,0.2970339112071953,2.721108126657465,19934373.349198993,75.66709405041036,2.5752846609232822,19864554.47457066
5,45.0,0.2,8,4,21821332.840327386,20424633.937798895,21740053.822958466,21806226.991457034,-15105.84887035191,81279.01736892015,0.37247503607438087,2.9022250681541064,20465036.315752238,75.5837845720346,3.0082612113485485,20387598.509256396
6,45.0,0.2,8,4,21816286.651754368,20424633.937798895,21744159.278974846,21815419.292335168,-867.3594192005694,72127.37277952209,0.3306125095020327,2.312553689024993,20883753.092072915,75.51190774131904,2.4614378235430134,20774273.80350389
7,45.0,0.2,8,4,21424613.878446855,20424633.937798895,21325157.19518731,21411181.058157917,-13432.820288937539,99456.68325954303,0.4642169227590906,3.049593378373963,19893749.145266183,76.73972602739725,2.9625877721745084,19897218.89485744
8,45.0,0.2,8,4,21721066.732170593,20424633.937798895,21630242.22843538,21713787.89810947,-7278.834061123431,90824.50373521447,0.4181401625210989,2.147230954963689,19872691.282455638,74.70915287855158,2.1728931802069233,19766912.714409262
9,45.0,0.2,8,4,21120471.709657714,20424633.937798895,21051077.24952649,21118834.95513866,-1636.7545190528035,69394.46013122424,0.32856491599802856,2.855072027125943,19613265.52960986,75.73972602739725,2.9002659759155547,19601555.063210007
