run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.0,8,2,20949501.87415234,20424633.937798895,20837763.340195023,20959165.9573489,9664.083196561784,111738.53395731747,0.5333708392139928,1.944779591728407,19469783.401684288,75.35443864291692,1.812046668954507,19461628.635699064
1,45.0,0.0,8,2,21401167.075287875,20424633.937798895,21295691.652503237,21408672.992138006,7505.916850131005,105475.42278463766,0.49284892928307217,2.1277146967953113,20333710.47705055,76.7059007968709,1.9279567962549111,20247368.383211598
2,45.0,0.0,8,2,21029310.659685183,20424633.937798895,20912127.0943015,21044469.37586913,15158.716183945537,117183.56538368389,0.5572392137814287,2.2345988818537865,19529120.16650378,74.94259794528935,2.3407920206178616,19396128.789929114
3,45.0,0.0,8,2,21468145.4545734,20424633.937798895,21349028.539938904,21478322.01261861,10176.558045208454,119116.91463449597,0.5548542368810915,1.9238392972910472,19744046.80860125,75.72696352108626,1.9343969051378378,19634161.416278645
4,45.0,0.0,8,2,21614546.76519002,20424633.937798895,21544505.761058174,21638400.02824197,23853.26305194944,70041.00413184613,0.32404567577908394,1.6528289457556236,19815191.2762152,75.73972602739724,1.4084623012752706,19728923.842373345
5,45.0,0.0,8,2,21811133.39250486,20424633.937798895,21729625.48448417,21821811.092670538,10677.700165677816,81507.90802069008,0.3736986361685327,1.6504984191450527,20579390.483814906,74.86409471024578,1.8513621184701112,20431120.37726773
6,45.0,0.0,8,2,21720102.07150376,20424633.937798895,21644933.4374729,21743380.84773115,23278.776227392256,75168.63403085992,0.34607864080657025,1.5700221927603835,20916681.209049493,75.19446749761487,1.758021094287046,20724059.849933967
7,45.0,0.0,8,2,21427293.567903202,20424633.937798895,21335983.804892756,21433569.779679783,6276.2117765806615,91309.76301044598,0.42613763946008804,2.0194387182926015,19850999.016519036,75.73972602739725,1.9798069114414727,19861792.65506958
8,45.0,0.0,8,2,21738054.00571635,20424633.937798895,21647313.577246927,21750222.47848401,12168.472767658532,90740.4284694232,0.41742664014709707,0.978951935485252,19872670.940732166,75.31189260457896,1.0841045317838,19766912.714409266
9,45.0,0.0,8,2,21028346.227300085,20424633.937798895,20966093.951822635,21042063.67115398,13717.443853896111,62252.27547745034,0.2960398064809834,1.6602996583161331,19676569.19344382,75.53139278567713,1.8353697050375164,19596655.259853847
