run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.2,8,2,20892076.287965924,20390479.467201658,20778386.437359598,20901521.51247988,9445.224513955414,113689.85060632601,0.5441768881143358,0.026199397202819896,19465053.816066884,74.25569212916307,0.05769073411684131,19031867.067650963
1,30.0,0.2,8,2,21340719.33564114,20390479.467201658,21256485.084364485,21355141.678244285,14422.34260314703,84234.25127665326,0.3947113963303646,0.0027352941544436585,20280600.144448724,74.70590079686323,0.005470588308884885,20193970.972584594
2,30.0,0.2,8,2,20955356.68921047,20390479.467201658,20836866.673807494,20970366.096864905,15009.407654434443,118490.01540297642,0.5654402220888216,0.0002592989011636046,19464902.95967017,73.04603353064148,2.220446049250313e-16,19331684.235189464
3,30.0,0.2,8,2,21392967.746762555,20390479.467201658,21293433.273319304,21418447.20807455,25479.461311995983,99534.4734432511,0.4652672533398919,0.3576892546069575,19618897.36335202,76.7269635210588,0.30502366798714137,19565563.798473205
4,30.0,0.2,8,2,21569164.01588743,20390479.467201658,21502647.308212224,21598020.974424887,28856.95853745565,66516.7076752074,0.30838797287744896,0.30415948915504154,19782045.486069005,76.68185391279596,0.2449112232363634,19698088.544660546
5,30.0,0.2,8,2,21756528.568029694,20390479.467201658,21673193.955519557,21775346.985375572,18818.417345877737,83334.61251013726,0.3830326710879509,0.3091095890403478,20512938.673678868,75.87745502979809,0.3197109758609582,20362271.790581148
6,30.0,0.2,8,2,21672457.461277075,20390479.467201658,21610357.633693326,21692438.26811138,19980.806834306568,62099.82758374885,0.2865380065675743,0.01718906609381267,20772986.418047387,74.19446749769338,0.05859430370009255,20692902.550964635
7,30.0,0.2,8,2,21366703.200893443,20390479.467201658,21275312.129682,21372197.72656491,5494.525671467185,91391.07121144235,0.4277265910054896,0.3023928284010183,19867680.42370474,76.73972602739725,0.302392828401021,19863862.96566496
8,30.0,0.2,8,2,21710762.58906677,20390479.467201658,21641653.700212754,21721724.958147336,10962.36908056587,69108.88885401562,0.3183162662780803,0.009111547115543543,19865885.356105186,74.31189260457896,0.006473032550104223,19756269.774326276
9,30.0,0.2,8,2,20988196.63567314,20390479.467201658,20900783.92352212,21001118.783243023,12922.147569883615,87412.71215102077,0.4164851019284213,0.2686613364553083,19613493.354520578,76.53139278691586,0.26866133645530316,19524672.74403134
