run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.2,4,8,21853381.62743328,20424633.937798895,21773434.585151177,21868834.72815114,15453.10071785748,79947.04228210449,0.36583373523182466,2.265559830134757,19927007.63318923,75.30999464666239,2.1078100377127087,19909571.254979514
1,45.0,0.2,4,8,21210457.08495527,20424633.937798895,21116573.843676742,21221153.3819889,10696.297033630311,93883.24127852917,0.44262714802653275,2.9119467421813776,18780883.46014274,75.73972602739725,2.870178339378683,18632610.419821624
2,45.0,0.2,4,8,21293969.916710824,20424633.937798895,21194603.26264787,21298314.055220716,4344.138509891927,99366.65406295285,0.4666422205517116,2.9306533652017706,18846282.215142768,75.73972602739725,2.8755954953160967,18759797.46743472
3,45.0,0.2,4,8,20084410.633164886,20424633.937798895,20001259.046286643,20107586.06795479,23175.434789903462,83151.58687824383,0.41401058959100195,1.9321269423216618,18851569.644671656,74.8757198188568,2.3145123912173737,18803080.32758882
4,45.0,0.2,4,8,22123603.686684255,20424633.937798895,22022960.292699132,22130165.15268198,6561.465997725725,100643.39398512244,0.45491410626604945,2.604101516808848,20047632.71242291,75.73972602739725,2.851301325534691,19866691.250997942
5,45.0,0.2,4,8,21870003.273177154,20424633.937798895,21788073.00549774,21878616.25247228,8612.979295127094,81930.26767941564,0.374623938808004,2.397422764736218,20787355.43545615,75.73972602739725,2.6793433591557227,20792665.74993414
6,45.0,0.2,4,8,21364991.990296435,20424633.937798895,21272831.755989935,21362575.66135468,-2416.328941754997,92160.23430649936,0.43136095884499626,3.038766071015501,20812815.15014825,75.73972602739725,3.1143736343307857,20700497.18683078
7,45.0,0.2,4,8,21633431.34623116,20424633.937798895,21523574.70932447,21641302.75762132,7871.411390163004,109856.63690668717,0.5078095802209653,2.0981624624616395,20188743.862119656,74.96503047485258,2.343537236898512,20048251.285430614
8,45.0,0.2,4,8,21292362.443213325,20424633.937798895,21242391.06341788,21315202.675727293,22840.2325139679,49971.37979544327,0.23469157041036104,2.0429710513152246,19684725.09881336,75.73972602739725,2.0949738622443115,19606605.098450173
9,45.0,0.2,4,8,21651782.123027492,20424633.937798895,21580129.549727947,21630448.27655719,-21333.846470303833,71652.5732995458,0.3309315274484522,2.3760763654097166,20084835.364233833,78.62181491500513,2.4758509363168293,20033452.68081121
