run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,0.2,4,8,21788994.828608338,20390479.467201658,21721277.0350656,21813592.017633796,24597.18902545795,67717.793542739,0.310788974321236,0.0,19915573.54139809,74.33701475992869,0.0,20003567.55236941
1,0.0,0.2,4,8,21142075.289268658,20390479.467201658,21079385.83994006,21176271.82282221,34196.53355355188,62689.449328597635,0.2965151172289018,0.0,18758901.58434704,73.73972602739725,0.0,18769911.500178993
2,0.0,0.2,4,8,21209157.57315736,20390479.467201658,21117755.605872992,21248619.903491266,39462.33033390716,91401.96728436649,0.4309551992769682,0.0,18810743.82825537,73.73972602739725,0.0,18728436.66771935
3,0.0,0.2,4,8,20052743.1697099,20390479.467201658,19959310.831307925,20075004.093871843,22260.92416194454,93432.33840197325,0.4659329529692716,0.0,18802330.458458465,73.73972602739725,0.0,18764289.02433597
4,0.0,0.2,4,8,22042561.660888534,20390479.467201658,21943881.343640298,22061643.946159016,19082.2852704823,98680.31724823639,0.44768080392094767,0.00519646158404149,19993130.452421427,74.47834868912089,0.0,19816350.861271113
5,0.0,0.2,4,8,21778160.407137223,20390479.467201658,21711866.36730024,21810149.69985427,31989.292717047036,66294.03983698413,0.30440605908687307,0.0,20752571.254534498,72.50523930033441,0.0,20759826.489389725
6,0.0,0.2,4,8,21293528.75689737,20390479.467201658,21201431.578501165,21298350.617364887,4821.860467515886,92097.17839620635,0.4325125226901359,0.0,20656909.489846382,74.42979154604868,0.0,20520454.387599498
7,0.0,0.2,4,8,21564514.66460632,20390479.467201658,21469796.17798585,21595799.462450773,31284.79784445092,94718.48662047088,0.4392331016655414,0.0,20179825.139077794,72.9990983508047,0.0,19519097.125627276
8,0.0,0.2,4,8,21249439.514715876,20390479.467201658,21185905.592570227,21265589.675334662,16150.160618785769,63533.92214564979,0.2989910491599114,0.0,19653959.40077902,85.73972602739725,0.0,19664162.162706353
9,0.0,0.2,4,8,21581631.119380653,20390479.467201658,21514100.493342053,21585501.793310653,3870.673930000514,67530.62603859976,0.31290788756905485,0.0,20017635.913914982,76.24277510247785,0.0,19985698.647482734
