run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,1.0,8,2,21414810.789635077,20565692.625499967,21316866.116264425,21430137.980544478,15327.190909400582,97944.6733706519,0.4573688478165673,8.077376653695431,19863806.923363525,77.72039376595767,7.950958897993625,19843880.783234976
1,70.0,1.0,8,2,21969963.70157715,20565692.625499967,21896307.208789013,21991410.63485682,21446.933279670775,73656.492788136,0.3352599657815932,8.239367721631417,20897696.999380592,80.52088374011569,8.106605305204923,20823552.004220344
2,70.0,1.0,8,2,21618165.36505238,20565692.625499967,21501927.678659596,21630941.060386065,12775.695333685726,116237.68639278412,0.537685249557265,8.501436846061964,20099094.773211505,81.80601531641328,8.504143080560203,19997995.120330464
3,70.0,1.0,8,2,21961804.793010425,20565692.625499967,21857349.212726213,21984940.53252096,23135.739510536194,104455.58028421178,0.4756238445278225,8.162908986409303,20235594.17313274,79.99184133188405,8.050625323553602,20130349.791500725
4,70.0,1.0,8,2,22015843.236235373,20565692.625499967,21942949.648384824,22040655.897166654,24812.660931281745,72893.58785054833,0.331096052367299,7.62887632426432,20044874.424657643,76.62694862826517,7.538725563562445,19957059.668560117
5,70.0,1.0,8,2,22303510.314841043,20565692.625499967,22210707.12646702,22319817.459992226,16307.14515118301,92803.18837402388,0.41609229697027306,7.563178263881608,21239623.17465864,75.24061365681503,7.477013037480384,21103497.378058262
6,70.0,1.0,8,2,22194089.946684267,20565692.625499967,22123889.213388994,22203131.348856237,9041.402171969414,70200.73329527304,0.3163037252886362,7.741858407142479,21351135.064759016,79.0587599181009,7.683817607392447,21288763.981342565
7,70.0,1.0,8,2,21889106.514182147,20565692.625499967,21822473.902915403,21917932.67272971,28826.158547561616,66632.61126674339,0.30440991834715375,7.963088842618355,20041602.674886618,78.04613562330145,7.747149581716282,20053480.376707867
8,70.0,1.0,8,2,22162685.10636761,20565692.625499967,22081299.275542274,22183637.407169323,20952.30080171302,81385.83082533628,0.36722008382437893,6.69824514847802,19996585.85907298,75.31189260457897,6.690852496146514,19890596.116307303
9,70.0,1.0,8,2,21535390.982174456,20565692.625499967,21462412.60892361,21543641.41543086,8250.433256402612,72978.37325084582,0.33887647227418527,7.502491106625184,19896490.850893546,75.73972602739765,7.481643828576827,19788299.089728363
