run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.1,8,4,20863387.994726192,20390479.467201658,20788762.865772735,20892601.65915493,29213.664428737015,74625.12895345688,0.3576846146576025,0.010642585109043427,19367264.140047707,74.25569212947597,0.03768449252242302,19385269.231761232
1,30.0,0.1,8,4,21359423.40980056,20390479.467201658,21267503.664436255,21377680.629107255,18257.219306696206,91919.74536430463,0.4303475033044579,0.0019872979633257814,20239057.90157033,74.70590079686082,0.0009936489816648353,20162457.11766887
2,30.0,0.1,8,4,20969500.756433267,20390479.467201658,20840715.95510895,20984464.491236977,14963.734803710133,128784.80132431537,0.614152920568723,0.15359332615991103,19419044.781859376,76.73972602739725,0.15374483577345296,19303998.962403405
3,30.0,0.1,8,4,21498361.572567288,20390479.467201658,21401998.318160612,21525205.903400082,26844.33083279431,96363.2544066757,0.44823534147662125,0.6046812022337169,19713796.06818406,76.726963521087,0.6019981353634338,19603776.816213485
4,30.0,0.1,8,4,21583732.998235133,20390479.467201658,21523145.301269535,21611415.89632207,27682.898086939007,60587.69696559757,0.28071000030695215,0.2996575342465755,19894042.59506324,75.97325529059691,0.1991954799554914,19822207.920020845
5,30.0,0.1,8,4,21751889.477985006,20390479.467201658,21668770.962483563,21756259.58211835,4370.104133345187,83118.5155014433,0.38212089844225805,0.31015070727524746,20401024.264771078,76.59575261438955,0.30618653071088126,20245623.912024934
6,30.0,0.1,8,4,21745355.05651674,20390479.467201658,21680398.797853976,21761707.52560401,16352.469087269157,64956.25866276398,0.2987132585048209,0.01289179956956378,20828914.90084135,74.51190774131904,0.05249883064011123,20638375.181291763
7,30.0,0.1,8,4,21344609.88144524,20390479.467201658,21243844.543544866,21350931.235728405,6321.354283165187,100765.33790037408,0.4720879812751644,0.22696141824543292,19880016.497805104,76.73972602739725,0.19819142793568484,19898197.623937935
8,30.0,0.1,8,4,21664609.61749074,20390479.467201658,21582264.863197647,21678451.89747898,13842.27998824045,82344.7542930916,0.3800887980303659,0.004519096830524908,19862425.59662753,74.31189260457896,0.003012731220349938,19756269.774326276
9,30.0,0.1,8,4,21058440.488587342,20390479.467201658,20992239.75180032,21072368.665524572,13928.176937229931,66200.73678702116,0.314366758653846,0.268661336455303,19605711.98580263,76.53139278691586,0.30112125318726907,19477248.078692332
