run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.2,2,4,21815517.573937614,20424633.937798895,21793294.396187555,21820247.206143703,4729.632206089795,22223.177750058472,0.10186867065949369,1.2639153131329373,21057536.003543194,75.73972602739725,1.3003486172713428,20996623.55738491
1,45.0,0.2,2,4,21168144.526605155,20424633.937798895,21090509.055805314,21186342.13022713,18197.603621974587,77635.47079984099,0.3667561448395486,2.6296498897951786,20276044.083810274,75.37398748900681,2.5273118845124047,20208045.87217151
2,45.0,0.2,2,4,20458567.065763798,20424633.937798895,20364746.572679933,20485226.14906061,26659.08329681307,93820.49308386445,0.45858780227510415,2.049237796403344,19793449.668498408,75.73972602739768,1.9956588859891078,19685576.63475897
3,45.0,0.2,2,4,22165910.561748017,20424633.937798895,22123382.807761017,22168195.118990716,2284.5572426989675,42527.75398699939,0.19186107364517682,1.661426628528077,21787648.888408076,75.73972602739725,1.6714119205753528,21675616.476931963
4,45.0,0.2,2,4,21307268.35180419,20424633.937798895,21215427.038022995,21300309.87170921,-6958.4800949804485,91841.31378119439,0.4310327924950443,2.812090175571352,20972641.326806046,75.73972602739725,2.006535644583702,20976779.640856266
5,45.0,0.2,2,4,21137321.39660274,20424633.937798895,21028125.68676716,21140863.474465534,3542.0778627954423,109195.70983557776,0.5166014547762332,1.3162266996026928,19275436.754008345,75.63769735084013,0.7527360925721543,19164306.75679024
6,45.0,0.2,2,4,21670276.111951895,20424633.937798895,21579515.358450226,21682117.29136212,11841.179410226643,90760.75350166857,0.4188260132579064,3.051995900974291,21031040.81013213,75.73972602739725,3.058751180693392,21048862.241182074
7,45.0,0.2,2,4,22053395.381651808,20424633.937798895,21959146.81277065,22061906.666786302,8511.285134494305,94248.56888115779,0.42736534329571585,0.9986217628276935,20891555.72378646,75.67446207311755,1.09005576349689,20861985.472759914
8,45.0,0.2,2,4,20342781.772510063,20424633.937798895,20289890.473064642,20346811.323339365,4029.5508293025196,52891.2994454205,0.26000032855336647,2.2741426568096696,19653788.73267925,75.73972602739725,2.2194833354375776,19658122.95932943
9,45.0,0.2,2,4,22519531.882317908,20424633.937798895,22425002.334083058,22518088.20882063,-1443.6734972782433,94529.54823485017,0.41976693267355947,1.909441931925076,21949409.93934266,75.73972602739725,2.1638738085338294,21847425.26576536
