run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.1,4,8,21788850.682306256,20390479.467201658,21712589.68019471,21813151.74040946,24301.058103203773,76261.0021115467,0.35000011346846677,0.0,19916055.691581797,74.33701475992869,0.07491438356164383,19843450.6062381
1,30.0,0.1,4,8,21144926.045170415,20390479.467201658,21049726.983841553,21177596.219287146,32670.17411673069,95199.06132886186,0.45022177483853487,0.0,18733319.580478158,73.73972602737051,0.055668662005637956,18714072.81687752
2,30.0,0.1,4,8,21227327.168265127,20390479.467201658,21109022.145914257,21247807.431721978,20480.263456851244,118305.02235087007,0.5573241577382205,0.034279186058253565,18810807.61262015,74.73972602739762,0.1481930452130705,18728436.667719115
3,30.0,0.1,4,8,20035748.833953056,20390479.467201658,19946803.09390977,20074930.834116407,39182.000163350254,88945.74004328623,0.4439351919432962,0.016983951371034266,18802331.318652187,73.8757198188776,0.012651778973785482,18574557.16146024
4,30.0,0.1,4,8,22040925.317886654,20390479.467201658,21940265.00889125,22062459.462655827,21534.144769173115,100660.30899540335,0.4566972917135901,0.6889806680229134,19993200.28288032,76.47834868912088,0.5927932691667779,19816350.861271117
5,30.0,0.1,4,8,21772931.215958294,20390479.467201658,21705445.32295528,21809641.32273552,36710.10677722469,67485.89300301298,0.3099531814694282,0.0026744431319242917,20752515.108812362,73.51402920717896,2.220446049250313e-16,20759826.48938993
6,30.0,0.1,4,8,21289925.312121272,20390479.467201658,21200785.086572558,21299171.12575966,9245.81363838911,89140.2255487144,0.41869675088978836,0.0,20656895.298657976,73.407900319951,0.0,20520454.387599498
7,30.0,0.1,4,8,21554104.32941697,20390479.467201658,21480370.953952722,21595027.5359464,40923.20652942732,73733.3754642494,0.3420850819749366,0.0035466383453398183,19905539.170764353,73.98172801795869,0.03941993768683634,20084869.62470036
8,30.0,0.1,4,8,21243131.189251676,20390479.467201658,21213203.751734182,21267700.839514215,24569.650262538344,29927.437517493963,0.14088053804721715,0.0,19658707.54759777,81.73972602739725,0.0021650430001731585,19664162.162706353
9,30.0,0.1,4,8,21580558.691445075,20390479.467201658,21511776.96448711,21587518.31977874,6959.628333665431,68781.72695796564,0.31872078912040386,0.008271921781417071,20017570.04195935,76.20195369165563,0.008271921781417231,19985698.647482734
