run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.05,8,8,21083938.111807622,20565692.625499967,20997542.01930149,21078092.815595914,-5845.296211708337,86396.09250613302,0.4097720836021079,2.4244345200958053,19575774.59766494,75.73972602739725,2.3940082085540055,19537048.51276513
1,70.0,0.05,8,8,21586102.53927687,20565692.625499967,21505457.07089911,21568885.194122437,-17217.345154434443,80645.46837776154,0.37359902386743293,2.4914305828619714,20430942.453788124,75.1031610708334,2.4840875913451264,20350055.257035837
2,70.0,0.05,8,8,21238823.234613676,20565692.625499967,21125741.809471678,21228724.914608214,-10098.320005461574,113081.42514199764,0.5324279217019178,2.620628058035253,19658265.80176643,75.73972602739725,2.627857203887551,19522359.84311588
3,70.0,0.05,8,8,21707869.822042003,20565692.625499967,21608239.835012652,21693327.94356771,-14541.878474291414,99629.9870293513,0.45895791639669675,2.337477665130425,19809933.108060624,75.72696352108659,2.336251446269368,19700089.846701294
4,70.0,0.05,8,8,21849904.948766395,20565692.625499967,21785397.62158104,21829613.94219189,-20291.006574504077,64507.32718535513,0.29522932633625526,2.513977060768156,20134153.71236762,75.73972602739725,2.5558420182691,20065943.25236909
5,70.0,0.05,8,8,21990660.31122977,20565692.625499967,21908685.56352888,21971302.890997816,-19357.420231953263,81974.74770088866,0.3727707424002515,2.5434590290419257,20497869.15286147,74.62722870382241,2.550221460609759,20363819.118444342
6,70.0,0.05,8,8,21951010.39706741,20565692.625499967,21871955.674094744,21935356.20202585,-15654.195041559637,79054.72297266498,0.3601416132681822,2.5080768657955153,21026361.735095706,74.99650251714145,2.493835025143534,20865051.488802683
7,70.0,0.05,8,8,21596335.04748655,20565692.625499967,21504602.9727906,21574762.324666295,-21572.722820255905,91732.07469595224,0.4247576012052485,2.5306954988089387,20027338.92240025,75.73972602739725,2.552640327149655,20036669.97110243
8,70.0,0.05,8,8,21856614.287189625,20565692.625499967,21790522.986065023,21844303.41944824,-12310.867741383612,66091.30112460256,0.30238581445498314,2.3877806593410473,19899627.67291181,75.31189260457896,2.424179433949841,19793698.156117354
9,70.0,0.05,8,8,21247609.56595527,20565692.625499967,21181469.396395154,21229581.561339736,-18028.004615534097,66140.16956011578,0.3112828732795015,2.4349551263005447,19756289.96272097,75.13698630136986,2.453724495912777,19671035.092754994
