run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,1.0,8,4,20957094.357406776,20424633.937798895,20864071.15768136,20987291.97321845,30197.61581167206,93023.19972541556,0.4438745092185872,4.169950453408193,19507125.373694215,75.66796291408951,4.237159534579675,19511876.521986157
1,45.0,1.0,8,4,21471601.187626287,20424633.937798895,21380035.25292306,21484029.557468206,12428.36984191835,91565.93470322713,0.4264513573211997,4.949165493640834,20320817.240585797,75.73972602739725,5.12762036122837,20237208.549786847
2,45.0,1.0,8,4,21072962.024240036,20424633.937798895,20963705.096345305,21094129.7924476,21167.76820756495,109256.92789473012,0.5184697232835749,5.05063375997498,19524560.148527097,75.73972602739725,5.154937036752596,19428252.919292636
3,45.0,1.0,8,4,21600365.54110957,20424633.937798895,21480450.23455212,21619871.213044394,19505.671934824437,119915.30655745044,0.5551540613015506,4.47450028540584,19796175.977532495,76.73972602739725,4.354511918685094,19698847.012391318
4,45.0,1.0,8,4,21658436.4713986,20424633.937798895,21600069.970361046,21688346.967505474,29910.496106874198,58366.50103755295,0.26948621667418043,2.7986191220674357,19940133.30385488,76.67004765095,3.0754316173137872,19858175.84454775
5,45.0,1.0,8,4,21838402.350462317,20424633.937798895,21759093.30618676,21851628.998871583,13226.648409266025,79309.04427555576,0.36316321589283657,4.250803058497857,20532071.127571627,75.59230075357833,4.322194544836612,20385183.83676955
6,45.0,1.0,8,4,21831497.840529222,20424633.937798895,21751534.096466333,21844128.002686504,12630.162157282233,79963.74406288937,0.3662769483202392,3.212254682876318,20878724.88530846,75.51190774099571,3.6066707753792375,20740206.218628768
7,45.0,1.0,8,4,21438980.07865695,20424633.937798895,21340075.821067378,21448589.793715473,9609.715058524162,98904.25758957118,0.46132911746129607,4.094051770958942,19902361.511583712,75.73972602739724,3.940853589844502,19895522.84264906
8,45.0,1.0,8,4,21720790.997961335,20424633.937798895,21652190.215208784,21752098.81658931,31307.81862797588,68600.78275255114,0.31583003933415615,3.2149786292683515,19874532.746675823,75.08374866451354,3.2238742634058135,19768743.9273155
9,45.0,1.0,8,4,21138767.895273205,20424633.937798895,21071331.046512544,21152981.46895618,14213.573682975024,67436.84876066074,0.3190197701907695,4.703660952887262,19669569.220418815,75.73972602739725,4.926569521277953,19601555.063210163
