run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.2,4,4,22080875.5303617,20565692.625499967,22013352.717663206,22009954.4586581,-70921.07170360163,67522.81269849464,0.3057977144323342,3.122254797805155,20324294.769194186,75.73972602739683,3.1467619357911003,20556794.005763628
1,70.0,0.2,4,4,21388154.580487907,20565692.625499967,21295560.582716055,21308495.376918882,-79659.2035690248,92593.99777185172,0.4329218653409389,3.279967442963318,19114613.32213488,75.60118418295629,3.3048527754156938,19027252.867389534
2,70.0,0.2,4,4,21494330.5383794,20565692.625499967,21393114.677799422,21416029.743057944,-78300.79532145709,101215.86057997867,0.470895617796757,3.222290319121682,18998907.732110046,75.73972602739758,3.2908908893704085,18916814.067019004
3,70.0,0.2,4,4,20337293.83847647,20565692.625499967,20241300.59004204,20261291.823239386,-76002.01523708552,95993.24843443185,0.472006006289886,3.291603228957145,19045477.664398335,75.73972602739725,3.1659006439278263,19055068.56218873
4,70.0,0.2,4,4,22313222.99864286,20565692.625499967,22215351.3395054,22249040.404019766,-64182.59462309629,97871.65913746133,0.43862627619243577,3.3364555227716326,20272577.444921862,75.5689393478909,3.3349981644709876,20091523.85141207
5,70.0,0.2,4,4,22197433.58482537,20565692.625499967,22115352.641425785,22123890.579807267,-73543.00501810387,82080.94339958578,0.3697767270523473,3.418943269830558,21284122.577512797,76.73972602739725,3.3381260600598437,21291510.096425176
6,70.0,0.2,4,4,21539190.39741341,20565692.625499967,21455337.51594709,21458887.398985516,-80302.99842789397,83852.88146632165,0.3893037756720482,3.426632425666286,20942432.898300644,75.13531522702341,3.478570521987711,20969395.132149786
7,70.0,0.2,4,4,21833168.14005513,20565692.625499967,21733887.445182886,21764516.529309146,-68651.61074598506,99280.69487224519,0.4547241803634756,3.112198715990203,20649379.814508338,75.06817240494985,3.0967020272396253,20638661.192393072
8,70.0,0.2,4,4,21548100.81298527,20565692.625499967,21499744.49743539,21510211.490343392,-37889.32264187932,48356.315549880266,0.22441103264534518,3.379771403259999,19914042.811928887,75.73972602739725,3.4179496254771418,19909155.118244983
9,70.0,0.2,4,4,21899804.288950916,20565692.625499967,21824041.104124356,21797739.484140214,-102064.8048107028,75763.18482656032,0.34595370728853975,3.423838705830916,20250914.221378405,75.73972602735024,3.4406232962051293,20195525.670064796
