run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,1.0,8,8,20848541.411292486,20390479.467201658,20760408.501217775,20879380.248393152,30838.837100666016,88132.91007471085,0.4227293810922149,0.024545166319160084,19421748.74692087,74.15017925646536,0.059401551516161846,19257664.236091517
1,30.0,1.0,8,8,21347025.469193872,20390479.467201658,21277714.34806408,21370347.28751136,23321.818317487836,69311.12112979218,0.32468748973863276,0.010022529308694931,20223787.842260562,73.26882883771219,0.02888004748555098,20147262.528535794
2,30.0,1.0,8,8,20979630.12356942,20390479.467201658,20861925.337271653,20989842.580049183,10212.45647976175,117704.78629776835,0.5610431909642378,0.042680142393253524,19427222.184728757,76.73972602739725,0.0468685893723801,19290291.165592957
3,30.0,1.0,8,8,21484192.132054973,20390479.467201658,21371835.52467464,21497929.848819826,13737.716764852405,112356.60738033429,0.5229733875480256,0.5639857338261753,19577014.795598086,76.72696352108657,0.5778059596484926,19467106.741027374
4,30.0,1.0,8,8,21628287.62784687,20390479.467201658,21570794.2377554,21651553.50240605,23265.87455917895,57493.390091471374,0.26582497459229015,0.287629060441714,19935415.73125206,76.70187617278476,0.3156131260419228,19860474.925941307
5,30.0,1.0,8,8,21762192.02707034,20390479.467201658,21680196.160023015,21769898.00876821,7705.981697868556,81995.86704732478,0.3767812863030011,0.3257735201049048,20269091.671427112,75.01300612491984,0.32359321400203256,20115201.301689923
6,30.0,1.0,8,8,21723801.5877776,20390479.467201658,21651017.913127918,21736869.553335592,13067.965557992458,72783.6746496819,0.3350411499368139,0.05851348467963684,20700598.747932993,74.51190703648062,0.17390436606759332,20608987.738567203
7,30.0,1.0,8,8,21348153.34394651,20390479.467201658,21265696.232780296,21369320.758595493,21167.414648983628,82457.11116621271,0.3862493857792823,0.3137113320059428,19929906.501870476,75.13698630136986,0.2108675137635963,19938416.172863618
8,30.0,1.0,8,8,21663834.27481103,20390479.467201658,21588492.423417453,21688055.429143894,24221.15433286503,75341.85139357671,0.3477770852465308,0.012331994317585474,19781510.2563815,74.31189260457896,0.016272862291772147,19675316.855325222
9,30.0,1.0,8,8,21028655.93939727,20390479.467201658,20967104.247716133,21039072.59915629,10416.65975901857,61551.69168113917,0.292703879213801,0.2686613364553072,19535704.998978876,76.53139278691586,0.2964764468327221,19472000.284907028
