run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.05,8,2,20886561.779852413,20390479.467201658,20797549.6046318,20901521.51247988,14959.732627466321,89012.17522061244,0.4261695924815894,0.022386347465528714,19465047.497572694,74.25569212916267,0.0371980981932884,19348092.526106995
1,30.0,0.05,8,2,21341093.933208637,20390479.467201658,21251859.88518902,21355141.678244285,14047.745035648346,89234.0480196178,0.4181324926402282,0.0,20280572.63176076,73.37398748900675,0.0,20193970.972584255
2,30.0,0.05,8,2,20943318.595382653,20390479.467201658,20828712.607626908,20970366.096864905,27047.50148225203,114605.98775574565,0.547219807757748,0.011767517054989404,19432629.56497529,74.11664842472904,0.012026815956157903,19331676.74517003
3,30.0,0.05,8,2,21391035.516221177,20390479.467201658,21283152.331089407,21418447.20807455,27411.691853374243,107883.18513176963,0.5043383012007998,0.35232312086638545,19577842.231551144,76.57039003715629,0.3523231208663507,19565563.798473205
4,30.0,0.05,8,2,21555305.135733895,20390479.467201658,21512360.035465717,21598020.974424887,42715.838690992445,42945.10026817769,0.1992321611675275,0.2996575342465755,19781996.416311957,75.97325529059727,0.2388255822654926,19698088.544660658
5,30.0,0.05,8,2,21758703.53456877,20390479.467201658,21677878.88086598,21775346.985375572,16643.450806800276,80824.65370279178,0.3714589592821235,0.29965753424657543,20452657.202177737,76.59575261438333,0.2996575342465754,20346166.424628917
6,30.0,0.05,8,2,21673671.573434748,20390479.467201658,21594144.514544938,21692438.26811138,18766.694676633924,79527.05888981,0.366929334609304,0.0,20837811.150446076,73.51190774131904,0.26676522275738124,20638375.181291763
7,30.0,0.05,8,2,21354692.77152314,20390479.467201658,21268868.01971896,21372197.72656491,17504.955041769892,85824.75180418044,0.4019011311585305,0.3066194201672287,19832894.854383577,76.73972602739725,0.2996575342465755,19807058.624360256
8,30.0,0.05,8,2,21700120.108823314,20390479.467201658,21625935.0561674,21721724.958147336,21604.84932402149,74185.05265591294,0.34186470989047263,0.0,19862442.62801941,73.1101704632007,0.0,19756269.77432628
9,30.0,0.05,8,2,20986564.543578617,20390479.467201658,20926530.850991614,21001118.783243023,14554.239664405584,60033.69258700311,0.2860577416677375,0.23766513866403094,19613493.35452045,75.53139278691587,0.2996575342465754,19534870.01265544
