run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.2,8,4,21175826.29798229,20565692.625499967,21092727.666158117,21095692.560440727,-80133.73754156381,83098.63182417303,0.3924221452085247,3.293649176186514,19659243.4482215,75.73972602736349,3.354569567045336,19640615.273129728
1,70.0,0.2,8,4,21675615.516079,20565692.625499967,21591160.912618104,21577835.649017796,-97779.86706120521,84454.60346089676,0.38962955122657633,3.426035704632479,20446763.6125169,76.7059007968612,3.4074213092881576,20365741.76014772
2,70.0,0.2,8,4,21306819.605680607,20565692.625499967,21189719.900842845,21220829.376195997,-85990.22948461026,117099.70483776182,0.5495879113114652,3.50227383634511,19666000.359752245,75.73972602739767,3.5226201981143843,19532955.617525447
3,70.0,0.2,8,4,21813782.233950216,20565692.625499967,21713962.28233954,21723804.20700468,-89978.0269455351,99819.95161067694,0.4576003855733034,3.204990958271459,19948568.330915894,75.72696352108618,3.2223118363022487,19838817.227788854
4,70.0,0.2,8,4,21880140.693729464,20565692.625499967,21827262.35932045,21795341.768361367,-84798.92536809668,52878.33440901339,0.24167273487490673,3.3601807798719396,20099499.959751766,75.73972602739725,3.438792335864168,20029636.48762209
5,70.0,0.2,8,4,22053003.2902522,20565692.625499967,21967476.153658234,21959452.733269893,-93550.55698230863,85527.13659396768,0.3878253472703743,3.4126685102371184,20746152.75908782,75.22996842984979,3.4230835235740074,20626526.084362846
6,70.0,0.2,8,4,22044555.12790894,20565692.625499967,21963388.786744535,21965090.902487494,-79464.2254214473,81166.34116440639,0.36819223927838685,3.3733255038607357,21079898.85886055,74.99650251714144,3.3594492503083315,20890669.438976914
7,70.0,0.2,8,4,21652464.77864077,20565692.625499967,21563237.866192635,21559389.314523026,-93075.46411774307,89226.91244813427,0.41208663013807467,3.475588439437475,19977682.964736413,75.73972602739762,3.4438384923098537,19987058.152601805
8,70.0,0.2,8,4,21917906.242422804,20565692.625499967,21853890.754070748,21841296.504088107,-76609.73833469674,64015.48835205659,0.2920693593813837,3.181588785213349,19985912.04964356,75.31189260457897,3.3564234463684226,19879930.404724553
9,70.0,0.2,8,4,21349164.03895387,20565692.625499967,21280564.353393503,21261346.914979383,-87817.12397448719,68599.685560368,0.32132258403748465,3.3205777765349036,19906982.43840437,75.13698630136986,3.318173384444356,19859232.31935187
