run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.1,8,8,20925277.93493279,20424633.937798895,20823713.971639443,20932201.526658773,6923.591725982726,101563.96329334751,0.48536494286556636,2.413592100475622,19415617.669044282,75.6648601562443,2.456999981724133,19255212.37729426
1,45.0,0.1,8,8,21421289.386598986,20424633.937798895,21331887.339629725,21418235.684033636,-3053.7025653496385,89402.04696926102,0.4173513804691436,2.6183293697410424,20279073.34464448,75.70590079686076,2.348227055333331,20198331.682775117
2,45.0,0.1,8,8,21063927.224345908,20424633.937798895,20949777.454191025,21066458.20136075,2530.9770148433745,114149.77015488222,0.5419206444225971,2.8047258391498064,19492275.60869728,75.73972602739647,2.915766724532689,19355750.254074782
3,45.0,0.1,8,8,21546341.878576063,20424633.937798895,21445050.704903767,21553745.228599105,7403.350023042411,101291.1736722961,0.4701084492352358,2.4750907016511965,19643323.519018162,75.7269635210866,2.4566110928563036,19533480.257660296
4,45.0,0.1,8,8,21686894.53293565,20424633.937798895,21625864.629928436,21690014.258038815,3119.7251031659544,61029.903007213026,0.28141374927852203,2.1368483626499954,19969660.40327091,75.73972602739765,2.1880735764679993,19899893.320094913
5,45.0,0.1,8,8,21825514.356646802,20424633.937798895,21745790.002953984,21819585.731527153,-5928.625119648874,79724.35369281843,0.3652805262229202,2.3320386098780426,20330211.405570954,75.58378457203423,2.466420727344995,20197209.52940324
6,45.0,0.1,8,8,21786321.25182087,20424633.937798895,21709734.831425782,21786551.659165375,230.40734450519085,76586.42039508745,0.351534430755199,2.1376010838159125,20854667.853611708,75.05202117067918,2.2549406839708777,20698441.899761587
7,45.0,0.1,8,8,21432919.023123045,20424633.937798895,21339373.92904005,21428358.176633865,-4560.846489179879,93545.09408299625,0.43645522097141554,2.605764683963187,19940993.52811163,75.73972602739725,2.523115451763286,19944462.86077494
8,45.0,0.1,8,8,21704611.01280687,20424633.937798895,21639231.659650102,21716125.654724807,11514.641917936504,65379.353156767786,0.3012233350700941,1.722058937148165,19787482.590781756,75.31189260457937,1.8746787919092587,19681704.022735238
9,45.0,0.1,8,8,21083147.604242872,20424633.937798895,21017932.92387891,21084519.093177363,1371.4889344908297,65214.68036396429,0.30932136694257256,2.3140481372679096,19595276.56178545,74.92865306088848,2.391049314063696,19533408.799548656
