run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,0.0,0.2,4,2,21765806.642643448,20390479.467201658,21693361.71448581,21778075.630897775,12268.988254327327,72444.92815763876,0.33283824186743005,0.0,20029453.174095854,73.33701475992869,0.0,19981304.575048838
1,0.0,0.2,4,2,21084061.730166692,20390479.467201658,20994734.6486522,21119191.445903793,35129.71573710069,89327.08151449263,0.4236711249364493,0.0,18847750.568537787,73.73972602739725,0.0,18903035.61002548
2,0.0,0.2,4,2,21228333.12742976,20390479.467201658,21103328.91141984,21241514.819097746,13181.691667985171,125004.21600992233,0.5888555415987922,0.0,18900939.361695915,73.73972602739725,0.0,18767959.456316978
3,0.0,0.2,4,2,20023730.637088556,20390479.467201658,19912395.178464606,20036954.974714663,13224.337626107037,111335.45862394944,0.5560175605725067,0.0,18744539.609827235,73.73972602739725,0.0,18750069.395741437
4,0.0,0.2,4,2,21997590.640310302,20390479.467201658,21889891.008529045,22007659.18748857,10068.547178268433,107699.63178125769,0.4895973997438587,0.0,20161365.722982943,73.73972602739725,0.0,19990918.099252608
5,0.0,0.2,4,2,21771919.889807384,20390479.467201658,21683608.28407248,21779013.348249584,7093.458442199975,88311.60573490337,0.40562158129309855,0.0,21076631.661771543,73.73972602739725,0.0,21083424.632206436
6,0.0,0.2,4,2,21338444.53552366,20390479.467201658,21238473.760508828,21341789.244243354,3344.7087196931243,99970.77501483262,0.4685007609078721,0.0,20891425.61381265,73.40790031995117,0.0,20783042.173994787
7,0.0,0.2,4,2,21591907.967498828,20390479.467201658,21504657.432183232,21634309.79649283,42401.82899400219,87250.53531559557,0.40408904783648225,0.0,20055724.39206126,72.98172801795832,0.0,20050686.224953685
8,0.0,0.2,4,2,21266943.899188932,20390479.467201658,21227517.4416407,21275907.5256716,8963.626482669264,39426.45754823089,0.18538844948819613,0.0,19795500.917247307,73.73972602739725,0.0,19800261.373990256
9,0.0,0.2,4,2,21484568.857257135,20390479.467201658,21410980.03805949,21493262.85044797,8693.993190836161,73588.81919764355,0.34251941328944313,0.0,20019994.58749455,73.60838814963297,0.0,19985698.64748644
