run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.1,8,8,21118991.660962753,20565692.625499967,21027453.479735754,21078092.815595914,-40898.84536683932,91538.18122699857,0.4334401125608741,2.764669703041819,19575980.21147262,75.3544386429165,2.708312610008677,19542219.2909402
1,70.0,0.1,8,8,21612594.474301867,20565692.625499967,21533154.06791878,21568885.194122437,-43709.2801794298,79440.406383086,0.3675653400962269,2.803978189008528,20431052.432104178,76.73972602739725,2.8098253546707825,20350055.257035833
2,70.0,0.1,8,8,21268516.653952297,20565692.625499967,21153389.39325807,21228724.914608214,-39791.73934408277,115127.26069422811,0.5413036676106615,2.915139101363696,19659061.53375394,75.25249283946462,2.9285439238609743,19522359.84311588
3,70.0,0.1,8,8,21735434.19989523,20565692.625499967,21636082.668442212,21693327.94356771,-42106.25632751733,99351.53145301715,0.45709476304593927,2.6349375673970385,19809975.2390239,75.72696352108623,2.6226384325707404,19700089.846701544
4,70.0,0.1,8,8,21875590.67343413,20565692.625499967,21814166.668290984,21829613.94219189,-45976.731242239475,61424.00514314696,0.2807878701887611,2.799552581221426,20134263.57138798,75.73972602739725,2.842382397916509,20065943.25236909
5,70.0,0.1,8,8,22015985.61318215,20565692.625499967,21934561.48272858,21971302.890997816,-44682.72218433395,81424.13045357168,0.3698409504992531,2.810079750339903,20497869.589395523,74.62722870382241,2.836608446910989,20363819.11844434
6,70.0,0.1,8,8,21974829.821941566,20565692.625499967,21896816.815108903,21935356.20202585,-39473.61991571635,78013.00683266297,0.35501074395019006,2.7952245727948464,21028274.377623837,75.03691189831513,2.7872639315849908,20865051.488802683
7,70.0,0.1,8,8,21622414.334055148,20565692.625499967,21531614.47505017,21574762.324666295,-47652.009388852865,90799.85900497809,0.4199339518805213,2.8508716616995424,20028139.672765538,76.7397260273976,2.8628104986475664,20036669.97110243
8,70.0,0.1,8,8,21876549.292841345,20565692.625499967,21813777.99452376,21844303.41944824,-32245.87339310348,62771.29831758514,0.28693418453396474,2.6401326473162174,19899638.345032588,74.70915287855158,2.7387975989403572,19793698.156117354
9,70.0,0.1,8,8,21271589.388458043,20565692.625499967,21205320.351152685,21229581.561339736,-42007.82711830735,66269.0373053588,0.3115377797830018,2.7224561696685257,19757978.950227216,75.13698630136986,2.735935095853962,19700018.38858975
