run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.2,8,8,20925011.804498237,20424633.937798895,20835409.0603818,20932201.526658773,7189.722160536796,89602.74411643669,0.4282088103633702,2.915699327550822,19432848.23992762,75.35443864291692,2.75799232590177,19255212.377294336
1,45.0,0.2,8,8,21426585.89251982,20424633.937798895,21346027.758203596,21418235.684033636,-8350.208486184478,80558.1343162246,0.3759727971610636,3.1334751453885747,20279077.67378875,75.37398748900665,3.0051850107998526,20198331.682775237
2,45.0,0.2,8,8,21071543.17975617,20424633.937798895,20959141.79391847,21066458.20136075,-5084.978395417333,112401.38583769649,0.5334274043378211,3.3303573644556264,19492451.94471167,75.73972602739725,3.475162029032151,19355750.254074782
3,45.0,0.2,8,8,21556351.918458953,20424633.937798895,21456363.02243221,21553745.228599105,-2606.6898598484695,99988.89602674171,0.46384887575118894,2.907622956196117,19645854.8820033,75.70009847283,3.040125926549387,19533480.25766056
4,45.0,0.2,8,8,21700972.010000315,20424633.937798895,21637575.547244657,21690014.258038815,-10957.751961499453,63396.46275565773,0.2921365122559633,2.5626401187726264,19969655.364800237,75.66709405041036,2.6983130842761227,19900276.84039092
5,45.0,0.2,8,8,21834138.15789509,20424633.937798895,21752718.203791607,21819585.731527153,-14552.426367934793,81419.95410348102,0.3729020743328038,3.0151911802049325,20299600.279085606,75.58378457203787,3.0289854121476303,20280543.883719176
6,45.0,0.2,8,8,21793582.73869766,20424633.937798895,21716163.186825335,21786551.659165375,-7031.07953228429,77419.5518723242,0.35524013100817325,2.543359588046556,20860425.386066556,75.51190774131904,2.576545621262163,20698441.899761595
7,45.0,0.2,8,8,21438959.190421443,20424633.937798895,21351250.67808597,21428358.176633865,-10601.013787578791,87708.51233547181,0.4091080707624018,2.958051224557172,19940085.209229324,75.73972602739767,3.0590603034833577,19944462.86077423
8,45.0,0.2,8,8,21716567.869682994,20424633.937798895,21640097.813143935,21716125.654724807,-442.2149581871927,76470.05653905869,0.35212772569745365,2.079735481840041,19787482.5907815,76.31189260457896,2.13479538965332,19681704.022735212
9,45.0,0.2,8,8,21086981.124738142,20424633.937798895,21023450.69784454,21084519.093177363,-2462.031560778618,63530.42689360306,0.3012779615905877,2.929242690082248,19580780.455242667,75.13698630136986,2.913125599289718,19548120.487601336
