run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,1.0,8,4,21403229.390979506,20565692.625499967,21300427.425027385,21420567.43332467,17338.04234516248,102801.96595212072,0.4803105366681119,8.05346964572086,19943848.216761064,80.3807056558864,7.8511904264225265,19854257.439237136
1,70.0,1.0,8,4,21967356.978232905,20565692.625499967,21887716.94393587,21992526.244855292,25169.266622386873,79640.03429703414,0.36253808037056146,8.085921084849211,20792438.31699421,80.52088374011608,8.234796143423225,20726547.58044627
2,70.0,1.0,8,4,21595341.559488688,20565692.625499967,21497161.46745923,21617324.718438,21983.158949311823,98180.09202945605,0.4546355136777964,8.385700353907138,20084035.118159074,82.2946898772675,8.499485079956266,20003804.41632056
3,70.0,1.0,8,4,22072495.482556146,20565692.625499967,21962986.84892039,22083786.641823784,11291.159267637879,109508.63363575563,0.49613163913568403,7.940609923081696,20272414.69583824,79.99184133188444,7.941117447832831,20246111.504561163
4,70.0,1.0,8,4,22026339.326525964,20565692.625499967,21954242.543303892,22052041.366771657,25702.040245693177,72096.78322207183,0.3273207687999559,7.3692100657370645,20144144.063184265,76.6269486282627,7.464341675849878,20067738.897377793
5,70.0,1.0,8,4,22279618.425131995,20565692.625499967,22196838.291302186,22301532.943672795,21914.518540799618,82780.13382980973,0.37155094961784246,7.2422944992197795,21108654.587016255,74.47215841471133,7.356105522988715,20978824.536653835
6,70.0,1.0,8,4,22259336.91067852,20565692.625499967,22187469.290785693,22269214.72974488,9877.819066360593,71867.61989282817,0.322865052904388,7.6910707200783754,21347297.038183965,77.72449093656932,7.601677452749018,21286386.618163086
7,70.0,1.0,8,4,21880501.96250914,20565692.625499967,21794643.00889501,21893051.01692017,12549.054411031306,85858.95361413062,0.39239937804555175,7.848600865525125,20083800.461435083,80.01042089579316,7.583123009260115,20086808.83255594
8,70.0,1.0,8,4,22126628.87187655,20565692.625499967,22055402.38795051,22150333.05256646,23704.18068991229,71226.48392603919,0.32190391197174045,7.319144478839502,19995794.172347784,75.31189260444164,7.127537182432967,19890596.116307307
9,70.0,1.0,8,4,21603677.709580056,20565692.625499967,21539502.184765942,21620311.869383615,16634.15980355814,64175.524814113975,0.2970583327377432,7.3376854595194185,20191083.54758641,75.73972602739725,7.467370082426426,20082908.34276364
