run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.2,4,2,21768346.224879976,20390479.467201658,21700897.23150455,21786187.564152498,17841.339272521436,67448.99337542802,0.3098489553530607,0.0,20028575.18157204,73.33701475992869,0.2996575342465757,20000673.026085075
1,30.0,0.2,4,2,21098024.944697704,20390479.467201658,20993689.726672195,21122300.27994453,24275.335246827453,104335.21802550927,0.4945259961488978,0.013790756693584939,18847751.851572886,74.73972602739725,0.09734431322499482,18815957.516107403
2,30.0,0.2,4,2,21226905.428972073,20390479.467201658,21112182.25204879,21241514.81909513,14609.39012305811,114723.17692328244,0.5404611487395597,0.015058236146492886,18909932.197059285,74.73972602739725,0.07208492713030122,18827607.434487354
3,30.0,0.2,4,2,20029094.264558323,20390479.467201658,19936074.46368038,20031959.726451825,2865.461893502623,93019.80087794363,0.4644234015241671,0.0,18744527.708081264,73.73972602739725,0.012776738340380065,18750069.395741537
4,30.0,0.2,4,2,22002058.788624026,20390479.467201658,21899301.476105828,22003245.20167733,1186.413053303957,102757.31251819804,0.4670349875227487,0.6478630896986156,20166189.64701598,76.73972602739725,0.575394783362336,19990918.099252492
5,30.0,0.2,4,2,21771828.5091801,20390479.467201658,21682976.30623649,21776761.64763599,4933.138455890119,88852.20294360816,0.4081062961989785,0.0,21076287.24968085,73.73972602739725,7.771561172376096e-16,21083424.632206332
6,30.0,0.2,4,2,21328869.840563573,20390479.467201658,21239018.16078765,21341789.244243354,12919.403679780662,89851.67977592349,0.4212678892392235,0.0,20891706.964129336,73.73972602739725,0.0,20783042.173994903
7,30.0,0.2,4,2,21599343.02292124,20390479.467201658,21523205.230227932,21633173.170249783,33830.14732854068,76137.79269330949,0.3525005025037659,0.00709327669067965,20177413.098686796,73.98172801795832,0.04606468259791005,20050686.224953685
8,30.0,0.2,4,2,21271339.587253347,20390479.467201658,21218062.163028535,21279685.037571702,8345.450318355113,53277.42422481254,0.25046576876962906,0.0,19795220.817000378,73.73972602739725,0.01349287275382745,19800261.373990256
9,30.0,0.2,4,2,21483312.461933054,20390479.467201658,21402089.898325056,21487912.549286712,4600.087353657931,81222.56360799819,0.37807281233710566,0.013713550516579206,20014984.41322033,74.49713272757577,0.009687068304544627,19985698.64748283
