run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,30.0,0.2,2,2,21845505.718746554,20390479.467201658,21838486.221969206,21846633.85914971,1128.1404031552374,7019.49677734822,0.03213245263223406,0.0,20898145.545339108,73.73972602739725,0.0,20875395.38690794
1,30.0,0.2,2,2,21103112.586855553,20390479.467201658,21031566.793271396,21120978.38839183,17865.801536276937,71545.79358415678,0.3390295781709488,0.0,20220957.066836137,73.37398748900675,0.04357402517199509,20153388.602439027
2,30.0,0.2,2,2,20436858.530328702,20390479.467201658,20340662.70936732,20473782.161781203,36923.63145250082,96195.82096138224,0.4706976897580699,0.0,19844452.439793214,73.73972602739725,0.0,19761837.246163268
3,30.0,0.2,2,2,22097124.238506485,20390479.467201658,22051515.12139743,22100772.12720938,3647.8887028954923,45609.11710905656,0.20640295369104203,0.0,21775704.888168223,73.73972602739725,0.0,21680837.851480134
4,30.0,0.2,2,2,21132730.77707091,20390479.467201658,21055758.02863968,21150896.1420299,18165.364958990365,76972.7484312281,0.36423474676894957,0.0,20832093.49718493,73.73972602739725,0.0,20838944.701437593
5,30.0,0.2,2,2,21152964.689790048,20390479.467201658,21042575.696011964,21178577.91446317,25613.224673122168,110388.99377808347,0.5218606251981558,0.0,19517598.482051354,73.06830921457458,0.0,19406627.64498487
6,30.0,0.2,2,2,21491012.500003885,20390479.467201658,21348691.44532471,21496017.55470765,5005.054703764617,142321.05467917398,0.6622352235807794,0.5993150684931506,21113411.746933695,76.66398644320545,0.599315068493152,20927079.750072945
7,30.0,0.2,2,2,22062262.66654283,20390479.467201658,21975106.109344356,22062736.700060274,474.03351744264364,87156.55719847605,0.39504813497959107,0.0,20919669.907709453,73.68946918588985,0.0,20912462.188613087
8,30.0,0.2,2,2,20294222.175538033,20390479.467201658,20238984.27148197,20319134.834771056,24912.65923302248,55237.904056064785,0.2721853716702022,0.0,19651868.084347293,73.73972602739725,0.0,19652493.48800511
9,30.0,0.2,2,2,22528251.739551753,20390479.467201658,22441407.056039743,22533211.27850265,4959.538950897753,86844.68351200968,0.38549233431878205,0.0,22164422.720655553,73.73972602739725,0.0,22066649.026873216
