run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.05,8,4,20925846.291973762,20424633.937798895,20831826.420228135,20949449.482487414,23603.190513651818,94019.87174562737,0.4493002119665252,2.051192573932408,19444970.764349934,75.25569212919892,2.089291663736809,19428645.739694174
1,45.0,0.05,8,4,21411885.843248226,20424633.937798895,21333155.138439756,21426766.336820755,14880.493572529405,78730.70480846986,0.36769626638606373,2.0828306538455865,20294728.49671955,75.7397260273977,2.2611573216184935,20214017.553550974
2,45.0,0.05,8,4,21046398.5831705,20424633.937798895,20926339.14188795,21057539.019096177,11140.435925677419,120059.44128254801,0.5704512380495925,2.3435231388891467,19466509.061252058,75.73972602739725,2.521566297609218,19366346.028484453
3,45.0,0.05,8,4,21567713.82406304,20424633.937798895,21473510.10333358,21583300.14895814,15586.324895098805,94203.72072945908,0.436781206844261,2.1108768224536747,19782051.32747077,75.12473005837228,2.116306624323758,19672207.63874777
4,45.0,0.05,8,4,21640939.38357518,20424633.937798895,21577806.948395487,21654562.843380224,13623.459805045277,63132.43517969176,0.291726870357612,1.8813901848158805,19934812.91289921,75.66709405041395,1.6596017242597347,19861247.72980135
5,45.0,0.05,8,4,21806243.821458627,20424633.937798895,21724312.729221698,21806226.991457034,-16.83000159263611,81931.09223692864,0.37572308604705057,1.9796380034479195,20465036.315752476,75.58378457203462,2.1026372444662527,20305950.529391155
6,45.0,0.05,8,4,21806349.62020918,20424633.937798895,21728333.553166028,21815419.292335168,9069.672125987709,78016.0670431517,0.35776766126344134,1.9352074206700087,20884225.362193283,75.51190774131904,1.8075824671022223,20768095.932184607
7,45.0,0.05,8,4,21407507.90111965,20424633.937798895,21309023.10361296,21411181.058157917,3673.157038267702,98484.79750669003,0.46004793253650555,2.2090785891501277,19893681.427806806,75.73972602739724,2.1327947860216434,19897218.89485723
8,45.0,0.05,8,4,21698165.997485552,20424633.937798895,21620283.888055876,21713787.89810947,15621.90062391758,77882.10942967609,0.35893406585008747,1.556691931912232,19872670.94073218,75.31189260457897,1.1134897845661955,19766912.714409266
9,45.0,0.05,8,4,21104947.382972393,20424633.937798895,21042341.884170607,21118834.95513866,13887.572166267782,62605.49880178645,0.2966389712598714,2.0019215004219952,19581830.1713089,75.53139278691587,2.0066788647169695,19524943.401610546
