run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,45.0,0.1,4,2,21831663.342685685,20424633.937798895,21719753.88997367,21840397.338325117,8733.995639432222,111909.45271201432,0.5126015867659832,2.004577267948889,20083859.14645216,75.73972602739725,1.7762273142623455,19784086.79233131
1,45.0,0.1,4,2,21137746.717683744,20424633.937798895,21057313.774917763,21166691.768652655,28945.0509689115,80432.94276598096,0.3805180554022398,1.7383756623552182,18895093.522450205,75.73972602739725,1.5962035525714025,18928020.321681622
2,45.0,0.1,4,2,21277969.364294864,20424633.937798895,21166476.167459425,21288762.084543783,10792.72024891898,111493.19683543965,0.523984196642979,2.05713136780067,18943453.31441863,75.73972602739725,2.1295053409233744,18861552.34215708
3,45.0,0.1,4,2,20060626.642701987,20424633.937798895,19947176.36085945,20067956.03937542,7329.396673433483,113450.28184253722,0.5655370784930599,1.549127994703158,18768936.114215527,75.73972602739725,1.5966198304753716,18774726.048820917
4,45.0,0.1,4,2,22071810.20306643,20424633.937798895,21964006.220134158,22079520.15615202,7709.953085590154,107803.9829322733,0.4884238399136656,2.119562047412244,20222037.28774046,75.73972602739725,2.008072472537121,20042501.015918624
5,45.0,0.1,4,2,21835666.5231807,20424633.937798895,21738978.966406476,21844155.128601395,8488.605420693755,96687.55677422509,0.44279645263670686,2.2506879553246444,21107883.92891801,75.73972602739725,2.149044167066934,21115207.905905686
6,45.0,0.1,4,2,21391748.599630866,20424633.937798895,21298101.492242478,21401852.38378403,10103.784153163433,93647.10738838837,0.4377721014821777,1.8701122199266769,20953977.519340914,75.37948546327866,2.0838207790414147,20845770.58024131
7,45.0,0.1,4,2,21638336.83494482,20424633.937798895,21566566.769807383,21680285.538583357,41948.70363853872,71770.06513743475,0.3316801364397366,1.2809907578802735,20289376.83394029,74.96503047485254,1.4895273194601542,20119510.049529683
8,45.0,0.1,4,2,21318067.40517308,20424633.937798895,21270055.61374486,21318720.569492374,653.1643192954361,48011.79142821953,0.22521643503467348,1.7320661404397444,19825195.382900737,75.73972602739725,1.667953209428856,19830220.709335767
9,45.0,0.1,4,2,21527537.92699135,20424633.937798895,21449958.16781207,21525409.22674631,-2128.7002450414,77579.75917927921,0.36037450934883386,1.5523864796433897,20085838.009365268,75.73972602739725,1.4729690940272713,20033452.680810574
