run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,1.0,4,4,22311746.69520472,20565692.625499967,22222639.665911447,22338365.23071232,26618.535507600754,89107.02929327264,0.39937271837360755,6.67072795223205,20776264.942987405,76.01914986892345,7.0272424558426465,20669310.48816026
1,70.0,1.0,4,4,21621210.693499297,20565692.625499967,21537722.42923566,21642124.300646715,20913.607147417963,83488.26426363736,0.38614056098504795,7.467171488521682,19538587.771658167,77.85466591842862,8.149009175011741,19503995.750943236
2,70.0,1.0,4,4,21812383.959104534,20565692.625499967,21696791.99771694,21829733.54254467,17349.583440136164,115591.9613875933,0.5299373126949977,7.925041055571129,19301958.40561324,79.72354209641907,7.953852270986101,19184680.7119857
3,70.0,1.0,4,4,20654440.995772813,20565692.625499967,20560523.303644285,20672381.377287857,17940.38151504472,93917.69212852791,0.4547094358436006,8.252774471397544,19404416.317771547,79.90644925642931,8.39561092696379,19367569.337124404
4,70.0,1.0,4,4,22537317.846006762,20565692.625499967,22437878.420349315,22565701.372165166,28383.526158403605,99439.42565744743,0.44122120625399286,7.98966879689851,20618606.793127276,78.24182815205762,8.046605933960025,20479537.87162847
5,70.0,1.0,4,4,22392976.76800806,20565692.625499967,22312710.785867136,22418661.4905537,25684.72254563868,80265.98214092478,0.3584426625029931,7.326145075024392,21357223.553488422,78.27417241771717,7.093279215256606,21385814.93029755
6,70.0,1.0,4,4,21724493.69963615,20565692.625499967,21627179.958821274,21732300.630796477,7806.931160327047,97313.74081487581,0.44794480442370754,6.811122865429909,21117445.725720514,76.67708587947573,6.804585353113913,21005519.902142562
7,70.0,1.0,4,4,21974971.134556465,20565692.625499967,21857504.40392669,21982701.32709213,7730.192535664886,117466.73062977567,0.5345478267548431,4.607034049579445,20693985.552461687,75.07159602919624,4.647096236959479,20682386.494208347
8,70.0,1.0,4,4,21654965.836177003,20565692.625499967,21594337.67596205,21667395.17121283,12429.33503582701,60628.160214953125,0.27997347432276765,7.007131666228337,20093516.858456273,77.36021928873238,6.751254859896466,20055688.596983057
9,70.0,1.0,4,4,22195993.383484095,20565692.625499967,22124236.260525785,22205950.210612927,9956.827128831297,71757.12295830995,0.3232886301529716,8.380234285133273,20744268.241601225,80.90487293233168,8.143550918597946,20697426.8816328
