run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,1.0,4,8,22285980.47424982,20565692.625499967,22205367.25404114,22322561.00427165,36580.53002182767,80613.22020868212,0.3617216675830175,6.69455181958496,20692757.04959605,75.73972602739725,6.557271383249949,20629637.734525055
1,70.0,1.0,4,8,21666412.676443275,20565692.625499967,21578725.18383053,21688294.28628409,21881.609840814024,87687.49261274561,0.4047162487036145,7.949434536545571,19373807.31927072,80.04871573035578,7.809388254342508,19324396.075996913
2,70.0,1.0,4,8,21851470.757135693,20565692.625499967,21738697.905031834,21869925.92134839,18455.164212696254,112772.85210385919,0.5160881542357176,8.022259501865307,19313740.45544134,79.72354209645822,7.955581008753043,18941173.260697834
3,70.0,1.0,4,8,20609683.342890237,20565692.625499967,20506800.29360962,20636453.810143482,26770.467253245413,102883.04928061739,0.49919762263649314,8.167817415676197,19375587.83664748,79.90644925642934,8.254918767719616,19327059.44975309
4,70.0,1.0,4,8,22578546.92197911,20565692.625499967,22465810.630701263,22594211.696862686,15664.774883575737,112736.29127784818,0.49930711514523957,8.101869971852446,20507536.892473657,80.43224041592953,8.220019275239633,20366538.999089785
5,70.0,1.0,4,8,22336992.427562922,20565692.625499967,22255723.104408905,22349652.765446365,12660.33788344264,81269.32315401733,0.3638328813405262,8.271263134905269,21214226.670336165,81.61061137436302,7.826916796453528,21151677.63558145
6,70.0,1.0,4,8,21769963.133938212,20565692.625499967,21674623.661337752,21782734.173928846,12771.039990633726,95339.47260046005,0.43794044121200604,6.670536970973335,21009873.770114575,76.67708587947561,6.788948529058331,20897947.9465367
7,70.0,1.0,4,8,21971307.140909463,20565692.625499967,21862014.290579867,21980744.848995272,9437.708085808903,109292.85032959655,0.4974344477033812,4.607034049579433,20693970.384508464,74.594110267458,4.673759829649825,20682386.49420835
8,70.0,1.0,4,8,21637116.18319775,20565692.625499967,21577720.411163304,21649999.38043269,12883.197234939784,59395.77203444764,0.2745087262625658,7.837599334397202,20059201.09550209,80.22185209018801,6.956605670964948,20082424.095283147
9,70.0,1.0,4,8,22171594.40948089,20565692.625499967,22104935.41865482,22180689.97911655,9095.569635663182,66658.99082606658,0.3006504160005843,8.404686670109164,20745193.44900316,83.5650073865828,7.980774586231504,20697426.881633025
