run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.1,4,4,22032902.177561704,20565692.625499967,21956096.495979864,22009954.4586581,-22947.718903604895,76805.68158183992,0.3485953913963218,2.48556228919844,20315978.35107106,75.73972602739725,2.390125763320597,20261864.769200306
1,70.0,0.1,4,4,21324751.293760292,20565692.625499967,21239595.295403864,21308495.376918882,-16255.9168414101,85155.998356428,0.3993293857609725,2.5180220504199378,19102777.68307124,75.60118418295589,2.5471471405893737,19087529.725066002
2,70.0,0.1,4,4,21431287.860495273,20565692.625499967,21320809.654344022,21416029.743057944,-15258.117437329143,110478.20615125075,0.5154996137908141,2.5288692354296725,18998907.73211007,75.73972602739725,2.4780629307242714,18916814.067053385
3,70.0,0.1,4,4,20279798.836118575,20565692.625499967,20188537.995047197,20261291.823239386,-18507.012879189104,91260.84107137844,0.45000861107577533,2.534190777240827,19055741.24236091,75.73972602739725,2.5028873244719687,19055068.562188756
4,70.0,0.1,4,4,22258457.01806912,20565692.625499967,22159709.02350172,22249040.404019766,-9416.614049352705,98747.99456739798,0.4436425871174973,2.5610037075300607,20272541.218355536,75.56893934789098,2.6141831754566693,20091523.851412077
5,70.0,0.1,4,4,22138573.619590923,20565692.625499967,22062107.89278367,22123890.579807267,-14683.039783656597,76465.72680725157,0.34539590545068055,2.6049567464193957,21268194.380593583,75.73972602739725,2.6198276618384195,21291510.096425075
6,70.0,0.1,4,4,21485685.4472098,20565692.625499967,21391501.48397858,21458887.398985516,-26798.048224285245,94183.96323122084,0.43835680021766243,2.635585181042351,21056606.12504273,75.73972602739725,2.581953874626558,20969395.132149298
7,70.0,0.1,4,4,21779481.360778574,20565692.625499967,21667896.50281514,21764516.529309146,-14964.831469427794,111584.85796343535,0.5123393717004766,2.404882012427895,20591658.62802212,74.59056275258963,2.4140255345356514,20420108.85658442
8,70.0,0.1,4,4,21516564.0595692,20565692.625499967,21467074.48104108,21510211.490343392,-6352.569225806743,49489.57852811739,0.23000688395742058,2.62664057737285,19915617.9006592,75.73972602739725,2.643512336743812,19887968.500131793
9,70.0,0.1,4,4,21829400.47317673,20565692.625499967,21750145.722910352,21797739.484140214,-31660.989036515355,79254.75026637688,0.3630642553090846,2.639256317234053,20251435.515311763,75.73972602739725,2.6425725739185735,20195525.6700642
