run,subsidy,deviation,branches_s2,branches_s3,RP,EV,EEV,EV_PI,EVPI,VSS,VSS_pct,rp_avg_h2,rp_worst_scenario,rp_stage1_entry,eev_avg_h2,eev_worst_scenario
0,70.0,0.2,8,8,21156953.886911217,20565692.625499967,21081927.959760394,21078092.815595914,-78861.07131530344,75025.92715082318,0.3546159222724311,3.3255092319551762,19575541.462697364,75.73972602739761,3.3683736036561847,19542219.29094037
1,70.0,0.2,8,8,21667342.06135853,20565692.625499967,21587433.793626077,21568885.194122437,-98456.86723609269,79908.2677324526,0.36879589340568336,3.410066282292912,20431082.12885878,75.70590079686117,3.4223172311435754,20350055.25703596
2,70.0,0.2,8,8,21316258.97949183,20565692.625499967,21201868.4290126,21228724.914608214,-87534.06488361582,114390.55047922954,0.5366352069060693,3.4981864627713666,19659061.533753984,75.14858474490453,3.5126555327445237,19522359.84311588
3,70.0,0.2,8,8,21783620.80077445,20565692.625499967,21687113.917930327,21693327.94356771,-90292.85720673949,96506.88284412399,0.4430249852710114,3.2193175998087584,19809975.239023898,75.72696352108623,3.19541240517348,19700089.846701294
4,70.0,0.2,8,8,21916550.113151573,20565692.625499967,21862609.598304424,21829613.94219189,-86936.17095968127,53940.51484714821,0.24611772641525298,3.3464797728562345,20134464.35627616,75.2473683353136,3.4374145929296036,20065943.25236909
5,70.0,0.2,8,8,22063630.905766416,20565692.625499967,21982538.34324468,21971302.890997816,-92328.01476860046,81092.56252173707,0.36753951726296874,3.3966795546206225,20743928.996574588,74.62722870382241,3.4093824195137254,20595497.693981227
6,70.0,0.2,8,8,22020226.16901837,20565692.625499967,21938959.4858151,21935356.20202585,-84869.9669925198,81266.6832032688,0.36905471623905467,3.3586683238140163,21028274.377623808,75.03691189831511,3.3371142586454425,20865051.488802683
7,70.0,0.2,8,8,21667395.98596692,20565692.625499967,21578192.50151296,21574762.324666295,-92633.66130062565,89203.48445396125,0.411694531782844,3.463025076086743,20028186.66295863,75.73972602739725,3.4463365242343533,20036669.97110243
8,70.0,0.2,8,8,21922968.445211038,20565692.625499967,21858852.69566001,21844303.41944824,-78665.0257627964,64115.74955102801,0.29245925209108153,3.212330389731458,19899650.4828976,75.31189260458726,3.3246439898059226,19793698.156117354
9,70.0,0.2,8,8,21318268.366398387,20565692.625499967,21251261.830992706,21229581.561339736,-88686.80505865067,67006.53540568054,0.31431509470673274,3.314302565591417,19756880.156545755,75.13698630136986,3.326449606201785,19700018.38858975
